"","countrycode","year","gdppc","scenario"
"10882","SRB",2002,NA,"Observed"
"10883","SRB",2003,NA,"Observed"
"10884","SRB",2004,NA,"Observed"
"10885","SRB",2005,7292.934998,"Observed"
"10886","SRB",2006,7714.926711,"Observed"
"10887","SRB",2007,8236.25781,"Observed"
"10888","SRB",2008,8728.401618,"Observed"
"10889","SRB",2009,8531.772333,"Observed"
"10890","SRB",2010,8531.751897,"Observed"
"10891","SRB",2011,9105.2832603,"Observed"
"10892","SRB",2012,9678.8146236,"Observed"
"10893","SRB",2013,10252.3459869,"Observed"
"10894","SRB",2014,10825.8773502,"Observed"
"10895","SRB",2015,11399.4087135,"Observed"
"10896","SRB",2016,11972.9400768,"Observed"
"10897","SRB",2017,12546.4714401,"Observed"
"10898","SRB",2018,13120.0028034,"Observed"
"10899","SRB",2019,13693.5341667,"Observed"
"10900","SRB",2020,14267.06553,"Observed"
"10901","STP",1950,NA,"Observed"
"10902","STP",1951,NA,"Observed"
"10903","STP",1952,NA,"Observed"
"10904","STP",1953,NA,"Observed"
"10905","STP",1954,NA,"Observed"
"10906","STP",1955,NA,"Observed"
"10907","STP",1956,NA,"Observed"
"10908","STP",1957,NA,"Observed"
"10909","STP",1958,NA,"Observed"
"10910","STP",1959,NA,"Observed"
"10911","STP",1960,NA,"Observed"
"10912","STP",1961,NA,"Observed"
"10913","STP",1962,NA,"Observed"
"10914","STP",1963,NA,"Observed"
"10915","STP",1964,NA,"Observed"
"10916","STP",1965,NA,"Observed"
"10917","STP",1966,NA,"Observed"
"10918","STP",1967,NA,"Observed"
"10919","STP",1968,NA,"Observed"
"10920","STP",1969,NA,"Observed"
"10921","STP",1970,1127.919064,"Observed"
"10922","STP",1971,1171.376105,"Observed"
"10923","STP",1972,1167.779654,"Observed"
"10924","STP",1973,1153.18399,"Observed"
"10925","STP",1974,1196.403752,"Observed"
"10926","STP",1975,1242.550841,"Observed"
"10927","STP",1976,1231.67861,"Observed"
"10928","STP",1977,1511.030663,"Observed"
"10929","STP",1978,1474.207789,"Observed"
"10930","STP",1979,1686.857818,"Observed"
"10931","STP",1980,1543.155866,"Observed"
"10932","STP",1981,1350.096951,"Observed"
"10933","STP",1982,1361.601649,"Observed"
"10934","STP",1983,1281.118326,"Observed"
"10935","STP",1984,1172.519356,"Observed"
"10936","STP",1985,1260.403601,"Observed"
"10937","STP",1986,1159.380722,"Observed"
"10938","STP",1987,1096.800528,"Observed"
"10939","STP",1988,1086.100138,"Observed"
"10940","STP",1989,1095.986639,"Observed"
"10941","STP",1990,1037.548692,"Observed"
"10942","STP",1991,1014.506629,"Observed"
"10943","STP",1992,995.6657781,"Observed"
"10944","STP",1993,983.4019102,"Observed"
"10945","STP",1994,1029.466144,"Observed"
"10946","STP",1995,1007.094718,"Observed"
"10947","STP",1996,1010.006336,"Observed"
"10948","STP",1997,1012.324574,"Observed"
"10949","STP",1998,1022.820478,"Observed"
"10950","STP",1999,1023.071485,"Observed"
"10951","STP",2000,1014.169022,"Observed"
"10952","STP",2001,1025.984899,"Observed"
"10953","STP",2002,1120.669943,"Observed"
"10954","STP",2003,1163.056902,"Observed"
"10955","STP",2004,1198.83546,"Observed"
"10956","STP",2005,1414.927744,"Observed"
"10957","STP",2006,1457.955751,"Observed"
"10958","STP",2007,1522.380563,"Observed"
"10959","STP",2008,1596.859229,"Observed"
"10960","STP",2009,1681.435541,"Observed"
"10961","STP",2010,1681.446981,"Observed"
"10962","STP",2011,1752.6669846,"Observed"
"10963","STP",2012,1823.8869882,"Observed"
"10964","STP",2013,1895.1069918,"Observed"
"10965","STP",2014,1966.3269954,"Observed"
"10966","STP",2015,2037.546999,"Observed"
"10967","STP",2016,2108.7670026,"Observed"
"10968","STP",2017,2179.9870062,"Observed"
"10969","STP",2018,2251.2070098,"Observed"
"10970","STP",2019,2322.4270134,"Observed"
"10971","STP",2020,2393.647017,"Observed"
"10972","SUR",1950,NA,"Observed"
"10973","SUR",1951,NA,"Observed"
"10974","SUR",1952,NA,"Observed"
"10975","SUR",1953,NA,"Observed"
"10976","SUR",1954,NA,"Observed"
"10977","SUR",1955,NA,"Observed"
"10978","SUR",1956,NA,"Observed"
"10979","SUR",1957,NA,"Observed"
"10980","SUR",1958,NA,"Observed"
"10981","SUR",1959,NA,"Observed"
"10982","SUR",1960,NA,"Observed"
"10983","SUR",1961,NA,"Observed"
"10984","SUR",1962,NA,"Observed"
"10985","SUR",1963,NA,"Observed"
"10986","SUR",1964,NA,"Observed"
"10987","SUR",1965,NA,"Observed"
"10988","SUR",1966,NA,"Observed"
"10989","SUR",1967,NA,"Observed"
"10990","SUR",1968,NA,"Observed"
"10991","SUR",1969,NA,"Observed"
"10992","SUR",1970,7131.268001,"Observed"
"10993","SUR",1971,7272.633211,"Observed"
"10994","SUR",1972,7724.820944,"Observed"
"10995","SUR",1973,7692.750406,"Observed"
"10996","SUR",1974,7817.887851,"Observed"
"10997","SUR",1975,7693.987234,"Observed"
"10998","SUR",1976,8707.347831,"Observed"
"10999","SUR",1977,9293.45853,"Observed"
"11000","SUR",1978,9739.405227,"Observed"
"11001","SUR",1979,9319.448781,"Observed"
"11002","SUR",1980,8706.109277,"Observed"
"11003","SUR",1981,9588.58801,"Observed"
"11004","SUR",1982,9327.078651,"Observed"
"11005","SUR",1983,8758.12041,"Observed"
"11006","SUR",1984,8623.239209,"Observed"
"11007","SUR",1985,9882.142519,"Observed"
"11008","SUR",1986,9629.105425,"Observed"
"11009","SUR",1987,8808.975064,"Observed"
"11010","SUR",1988,9613.397619,"Observed"
"11011","SUR",1989,9402.612806,"Observed"
"11012","SUR",1990,8759.785283,"Observed"
"11013","SUR",1991,9280.131916,"Observed"
"11014","SUR",1992,8980.551117,"Observed"
"11015","SUR",1993,7621.861264,"Observed"
"11016","SUR",1994,6574.314819,"Observed"
"11017","SUR",1995,6851.267758,"Observed"
"11018","SUR",1996,7951.892272,"Observed"
"11019","SUR",1997,8740.307693,"Observed"
"11020","SUR",1998,9259.423753,"Observed"
"11021","SUR",1999,6472.135689,"Observed"
"11022","SUR",2000,6521.211324,"Observed"
"11023","SUR",2001,6900.195295,"Observed"
"11024","SUR",2002,6901.993465,"Observed"
"11025","SUR",2003,7441.007907,"Observed"
"11026","SUR",2004,7325.952319,"Observed"
"11027","SUR",2005,9283.114469,"Observed"
"11028","SUR",2006,9451.008515,"Observed"
"11029","SUR",2007,10169.25188,"Observed"
"11030","SUR",2008,10490.69845,"Observed"
"11031","SUR",2009,10643.52213,"Observed"
"11032","SUR",2010,10643.55688,"Observed"
"11033","SUR",2011,11242.484376,"Observed"
"11034","SUR",2012,11841.411872,"Observed"
"11035","SUR",2013,12440.339368,"Observed"
"11036","SUR",2014,13039.266864,"Observed"
"11037","SUR",2015,13638.19436,"Observed"
"11038","SUR",2016,14237.121856,"Observed"
"11039","SUR",2017,14836.049352,"Observed"
"11040","SUR",2018,15434.976848,"Observed"
"11041","SUR",2019,16033.904344,"Observed"
"11042","SUR",2020,16632.83184,"Observed"
"11043","SVK",1950,NA,"Observed"
"11044","SVK",1951,NA,"Observed"
"11045","SVK",1952,NA,"Observed"
"11046","SVK",1953,NA,"Observed"
"11047","SVK",1954,NA,"Observed"
"11048","SVK",1955,NA,"Observed"
"11049","SVK",1956,NA,"Observed"
"11050","SVK",1957,NA,"Observed"
"11051","SVK",1958,NA,"Observed"
"11052","SVK",1959,NA,"Observed"
"11053","SVK",1960,NA,"Observed"
"11054","SVK",1961,NA,"Observed"
"11055","SVK",1962,NA,"Observed"
"11056","SVK",1963,NA,"Observed"
"11057","SVK",1964,NA,"Observed"
"11058","SVK",1965,NA,"Observed"
"11059","SVK",1966,NA,"Observed"
"11060","SVK",1967,NA,"Observed"
"11061","SVK",1968,NA,"Observed"
"11062","SVK",1969,NA,"Observed"
"11063","SVK",1970,NA,"Observed"
"11064","SVK",1971,NA,"Observed"
"11065","SVK",1972,NA,"Observed"
"11066","SVK",1973,NA,"Observed"
"11067","SVK",1974,NA,"Observed"
"11068","SVK",1975,NA,"Observed"
"11069","SVK",1976,NA,"Observed"
"11070","SVK",1977,NA,"Observed"
"11071","SVK",1978,NA,"Observed"
"11072","SVK",1979,NA,"Observed"
"11073","SVK",1980,NA,"Observed"
"11074","SVK",1981,NA,"Observed"
"11075","SVK",1982,NA,"Observed"
"11076","SVK",1983,NA,"Observed"
"11077","SVK",1984,NA,"Observed"
"11078","SVK",1985,NA,"Observed"
"11079","SVK",1986,NA,"Observed"
"11080","SVK",1987,11738.04227,"Observed"
"11081","SVK",1988,11927.26008,"Observed"
"11082","SVK",1989,12128.68249,"Observed"
"11083","SVK",1990,11961.00557,"Observed"
"11084","SVK",1991,9666.916735,"Observed"
"11085","SVK",1992,8755.487602,"Observed"
"11086","SVK",1993,9480.780811,"Observed"
"11087","SVK",1994,9897.738992,"Observed"
"11088","SVK",1995,10576.28386,"Observed"
"11089","SVK",1996,11993.49535,"Observed"
"11090","SVK",1997,12666.28998,"Observed"
"11091","SVK",1998,13230.56046,"Observed"
"11092","SVK",1999,12932.656,"Observed"
"11093","SVK",2000,13044.95143,"Observed"
"11094","SVK",2001,13463.68157,"Observed"
"11095","SVK",2002,14107.89633,"Observed"
"11096","SVK",2003,14672.24921,"Observed"
"11097","SVK",2004,15253.61324,"Observed"
"11098","SVK",2005,16200.26191,"Observed"
"11099","SVK",2006,17551.17696,"Observed"
"11100","SVK",2007,19495.09975,"Observed"
"11101","SVK",2008,20753.39601,"Observed"
"11102","SVK",2009,19986.19934,"Observed"
"11103","SVK",2010,19986.25368,"Observed"
"11104","SVK",2011,20469.42154,"Observed"
"11105","SVK",2012,20952.5894,"Observed"
"11106","SVK",2013,21435.75726,"Observed"
"11107","SVK",2014,21918.92512,"Observed"
"11108","SVK",2015,22402.09298,"Observed"
"11109","SVK",2016,22885.26084,"Observed"
"11110","SVK",2017,23368.4287,"Observed"
"11111","SVK",2018,23851.59656,"Observed"
"11112","SVK",2019,24334.76442,"Observed"
"11113","SVK",2020,24817.93228,"Observed"
"11114","SVN",1950,NA,"Observed"
"11115","SVN",1951,NA,"Observed"
"11116","SVN",1952,NA,"Observed"
"11117","SVN",1953,NA,"Observed"
"11118","SVN",1954,NA,"Observed"
"11119","SVN",1955,NA,"Observed"
"11120","SVN",1956,NA,"Observed"
"11121","SVN",1957,NA,"Observed"
"11122","SVN",1958,NA,"Observed"
"11123","SVN",1959,NA,"Observed"
"11124","SVN",1960,NA,"Observed"
"11125","SVN",1961,NA,"Observed"
"11126","SVN",1962,NA,"Observed"
"11127","SVN",1963,NA,"Observed"
"11128","SVN",1964,NA,"Observed"
"11129","SVN",1965,NA,"Observed"
"11130","SVN",1966,NA,"Observed"
"11131","SVN",1967,NA,"Observed"
"11132","SVN",1968,NA,"Observed"
"11133","SVN",1969,NA,"Observed"
"11134","SVN",1970,NA,"Observed"
"11135","SVN",1971,NA,"Observed"
"11136","SVN",1972,NA,"Observed"
"11137","SVN",1973,NA,"Observed"
