regnum,ISO,NAME,tslice,rcp,ssp,year,stat,data,value
164,TLS,East Timor,future,rcp45,SSP4,2040,PopWeightAv,CDD,776
165,TON,Tonga,future,rcp45,SSP4,2040,mean,CDD,nan
165,TON,Tonga,future,rcp45,SSP4,2040,PopWeightAv,CDD,nan
166,TTO,Trinidad and Tobago,future,rcp45,SSP4,2040,mean,CDD,1238
166,TTO,Trinidad and Tobago,future,rcp45,SSP4,2040,PopWeightAv,CDD,1242
167,TUN,Tunisia,future,rcp45,SSP4,2040,mean,CDD,901
167,TUN,Tunisia,future,rcp45,SSP4,2040,PopWeightAv,CDD,650
168,TUR,Turkey,future,rcp45,SSP4,2040,mean,CDD,189
168,TUR,Turkey,future,rcp45,SSP4,2040,PopWeightAv,CDD,235
169,TWN,Taiwan,future,rcp45,SSP4,2040,mean,CDD,330
169,TWN,Taiwan,future,rcp45,SSP4,2040,PopWeightAv,CDD,471
170,TZA,United Republic of Tanzania,future,rcp45,SSP4,2040,mean,CDD,443
170,TZA,United Republic of Tanzania,future,rcp45,SSP4,2040,PopWeightAv,CDD,398
171,UGA,Uganda,future,rcp45,SSP4,2040,mean,CDD,539
171,UGA,Uganda,future,rcp45,SSP4,2040,PopWeightAv,CDD,405
172,UKR,Ukraine,future,rcp45,SSP4,2040,mean,CDD,93
172,UKR,Ukraine,future,rcp45,SSP4,2040,PopWeightAv,CDD,99
173,URY,Uruguay,future,rcp45,SSP4,2040,mean,CDD,130
173,URY,Uruguay,future,rcp45,SSP4,2040,PopWeightAv,CDD,71
174,USA,United States of America,future,rcp45,SSP4,2040,mean,CDD,213
174,USA,United States of America,future,rcp45,SSP4,2040,PopWeightAv,CDD,341
175,UZB,Uzbekistan,future,rcp45,SSP4,2040,mean,CDD,561
175,UZB,Uzbekistan,future,rcp45,SSP4,2040,PopWeightAv,CDD,486
176,VCT,Saint Vincent and the Grenadines,future,rcp45,SSP4,2040,mean,CDD,1687
176,VCT,Saint Vincent and the Grenadines,future,rcp45,SSP4,2040,PopWeightAv,CDD,1687
177,VEN,Venezuela,future,rcp45,SSP4,2040,mean,CDD,1195
177,VEN,Venezuela,future,rcp45,SSP4,2040,PopWeightAv,CDD,1041
178,VNM,Viet Nam,future,rcp45,SSP4,2040,mean,CDD,1041
178,VNM,Viet Nam,future,rcp45,SSP4,2040,PopWeightAv,CDD,1361
179,VUT,Vanuatu,future,rcp45,SSP4,2040,mean,CDD,417
179,VUT,Vanuatu,future,rcp45,SSP4,2040,PopWeightAv,CDD,418
180,WSM,Samoa,future,rcp45,SSP4,2040,mean,CDD,1576
180,WSM,Samoa,future,rcp45,SSP4,2040,PopWeightAv,CDD,1576
181,YEM,Yemen,future,rcp45,SSP4,2040,mean,CDD,972
181,YEM,Yemen,future,rcp45,SSP4,2040,PopWeightAv,CDD,661
182,ZAF,South Africa,future,rcp45,SSP4,2040,mean,CDD,259
182,ZAF,South Africa,future,rcp45,SSP4,2040,PopWeightAv,CDD,164
183,ZMB,Zambia,future,rcp45,SSP4,2040,mean,CDD,430
183,ZMB,Zambia,future,rcp45,SSP4,2040,PopWeightAv,CDD,380
184,ZWE,Zimbabwe,future,rcp45,SSP4,2040,mean,CDD,474
184,ZWE,Zimbabwe,future,rcp45,SSP4,2040,PopWeightAv,CDD,327
185,GUF,French Guiana,future,rcp45,SSP4,2040,mean,CDD,1201
185,GUF,French Guiana,future,rcp45,SSP4,2040,PopWeightAv,CDD,1176
186,SSD,South Sudan,future,rcp45,SSP4,2040,mean,CDD,2029
186,SSD,South Sudan,future,rcp45,SSP4,2040,PopWeightAv,CDD,2162
187,ESH,Western Sahara,future,rcp45,SSP4,2040,mean,CDD,1148
187,ESH,Western Sahara,future,rcp45,SSP4,2040,PopWeightAv,CDD,947
188,GRL,Greenland,future,rcp45,SSP4,2040,mean,CDD,0
188,GRL,Greenland,future,rcp45,SSP4,2040,PopWeightAv,CDD,nan
189,PRK,North Korea,future,rcp45,SSP4,2040,mean,CDD,41
189,PRK,North Korea,future,rcp45,SSP4,2040,PopWeightAv,CDD,88
1,ABW,Aruba,future,rcp45,SSP4,2050,mean,CDD,nan
1,ABW,Aruba,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
2,AFG,Afghanistan,future,rcp45,SSP4,2050,mean,CDD,662
2,AFG,Afghanistan,future,rcp45,SSP4,2050,PopWeightAv,CDD,470
3,AGO,Angola,future,rcp45,SSP4,2050,mean,CDD,366
3,AGO,Angola,future,rcp45,SSP4,2050,PopWeightAv,CDD,310
4,ALB,Albania,future,rcp45,SSP4,2050,mean,CDD,199
4,ALB,Albania,future,rcp45,SSP4,2050,PopWeightAv,CDD,255
5,ARE,United Arab Emirates,future,rcp45,SSP4,2050,mean,CDD,2287
5,ARE,United Arab Emirates,future,rcp45,SSP4,2050,PopWeightAv,CDD,2207
6,ARG,Argentina,future,rcp45,SSP4,2050,mean,CDD,213
6,ARG,Argentina,future,rcp45,SSP4,2050,PopWeightAv,CDD,246
7,ARM,Armenia,future,rcp45,SSP4,2050,mean,CDD,86
7,ARM,Armenia,future,rcp45,SSP4,2050,PopWeightAv,CDD,106
8,AUS,Australia,future,rcp45,SSP4,2050,mean,CDD,999
8,AUS,Australia,future,rcp45,SSP4,2050,PopWeightAv,CDD,158
9,AUT,Austria,future,rcp45,SSP4,2050,mean,CDD,62
9,AUT,Austria,future,rcp45,SSP4,2050,PopWeightAv,CDD,109
10,AZE,Azerbaijan,future,rcp45,SSP4,2050,mean,CDD,334
10,AZE,Azerbaijan,future,rcp45,SSP4,2050,PopWeightAv,CDD,389
11,BDI,Burundi,future,rcp45,SSP4,2050,mean,CDD,136
11,BDI,Burundi,future,rcp45,SSP4,2050,PopWeightAv,CDD,129
12,BEL,Belgium,future,rcp45,SSP4,2050,mean,CDD,39
12,BEL,Belgium,future,rcp45,SSP4,2050,PopWeightAv,CDD,35
13,BEN,Benin,future,rcp45,SSP4,2050,mean,CDD,2037
13,BEN,Benin,future,rcp45,SSP4,2050,PopWeightAv,CDD,1949
14,BFA,Burkina Faso,future,rcp45,SSP4,2050,mean,CDD,2366
14,BFA,Burkina Faso,future,rcp45,SSP4,2050,PopWeightAv,CDD,2353
15,BGD,Bangladesh,future,rcp45,SSP4,2050,mean,CDD,1534
15,BGD,Bangladesh,future,rcp45,SSP4,2050,PopWeightAv,CDD,1557
16,BGR,Bulgaria,future,rcp45,SSP4,2050,mean,CDD,178
16,BGR,Bulgaria,future,rcp45,SSP4,2050,PopWeightAv,CDD,184
17,BHR,Bahrain,future,rcp45,SSP4,2050,mean,CDD,nan
17,BHR,Bahrain,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
18,BHS,Bahamas,future,rcp45,SSP4,2050,mean,CDD,944
18,BHS,Bahamas,future,rcp45,SSP4,2050,PopWeightAv,CDD,1094
19,BIH,Bosnia and Herzegovina,future,rcp45,SSP4,2050,mean,CDD,155
19,BIH,Bosnia and Herzegovina,future,rcp45,SSP4,2050,PopWeightAv,CDD,160
20,BLR,Belarus,future,rcp45,SSP4,2050,mean,CDD,65
20,BLR,Belarus,future,rcp45,SSP4,2050,PopWeightAv,CDD,66
21,BLZ,Belize,future,rcp45,SSP4,2050,mean,CDD,1152
21,BLZ,Belize,future,rcp45,SSP4,2050,PopWeightAv,CDD,1169
22,BOL,Bolivia,future,rcp45,SSP4,2050,mean,CDD,913
22,BOL,Bolivia,future,rcp45,SSP4,2050,PopWeightAv,CDD,850
23,BRA,Brazil,future,rcp45,SSP4,2050,mean,CDD,1351
23,BRA,Brazil,future,rcp45,SSP4,2050,PopWeightAv,CDD,709
24,BRB,Barbados,future,rcp45,SSP4,2050,mean,CDD,nan
24,BRB,Barbados,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
25,BRN,Brunei Darussalam,future,rcp45,SSP4,2050,mean,CDD,1315
25,BRN,Brunei Darussalam,future,rcp45,SSP4,2050,PopWeightAv,CDD,1430
26,BTN,Bhutan,future,rcp45,SSP4,2050,mean,CDD,39
26,BTN,Bhutan,future,rcp45,SSP4,2050,PopWeightAv,CDD,396
27,BWA,Botswana,future,rcp45,SSP4,2050,mean,CDD,826
27,BWA,Botswana,future,rcp45,SSP4,2050,PopWeightAv,CDD,679
28,CAF,Central African Republic,future,rcp45,SSP4,2050,mean,CDD,1274
28,CAF,Central African Republic,future,rcp45,SSP4,2050,PopWeightAv,CDD,1208
29,CAN,Canada,future,rcp45,SSP4,2050,mean,CDD,6
29,CAN,Canada,future,rcp45,SSP4,2050,PopWeightAv,CDD,58
30,CHE,Switzerland,future,rcp45,SSP4,2050,mean,CDD,24
30,CHE,Switzerland,future,rcp45,SSP4,2050,PopWeightAv,CDD,48
31,CHL,Chile,future,rcp45,SSP4,2050,mean,CDD,0
31,CHL,Chile,future,rcp45,SSP4,2050,PopWeightAv,CDD,1
32,CHN,China,future,rcp45,SSP4,2050,mean,CDD,198
32,CHN,China,future,rcp45,SSP4,2050,PopWeightAv,CDD,459
33,CIV,Cote d'Ivoire,future,rcp45,SSP4,2050,mean,CDD,1622
33,CIV,Cote d'Ivoire,future,rcp45,SSP4,2050,PopWeightAv,CDD,1600
34,CMR,Cameroon,future,rcp45,SSP4,2050,mean,CDD,1057
34,CMR,Cameroon,future,rcp45,SSP4,2050,PopWeightAv,CDD,1070
35,COD,Dem. Rep. of the Congo,future,rcp45,SSP4,2050,mean,CDD,981
35,COD,Dem. Rep. of the Congo,future,rcp45,SSP4,2050,PopWeightAv,CDD,864
36,COG,Congo,future,rcp45,SSP4,2050,mean,CDD,1027
36,COG,Congo,future,rcp45,SSP4,2050,PopWeightAv,CDD,1125
37,COL,Colombia,future,rcp45,SSP4,2050,mean,CDD,1175
37,COL,Colombia,future,rcp45,SSP4,2050,PopWeightAv,CDD,871
38,COM,Comoros,future,rcp45,SSP4,2050,mean,CDD,575
38,COM,Comoros,future,rcp45,SSP4,2050,PopWeightAv,CDD,575
39,CPV,Cape Verde,future,rcp45,SSP4,2050,mean,CDD,nan
39,CPV,Cape Verde,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
40,CRI,Costa Rica,future,rcp45,SSP4,2050,mean,CDD,964
40,CRI,Costa Rica,future,rcp45,SSP4,2050,PopWeightAv,CDD,650
41,CUB,Cuba,future,rcp45,SSP4,2050,mean,CDD,1175
41,CUB,Cuba,future,rcp45,SSP4,2050,PopWeightAv,CDD,1161
42,CYP,Cyprus,future,rcp45,SSP4,2050,mean,CDD,549
42,CYP,Cyprus,future,rcp45,SSP4,2050,PopWeightAv,CDD,600
43,CZE,Czech Republic,future,rcp45,SSP4,2050,mean,CDD,78
43,CZE,Czech Republic,future,rcp45,SSP4,2050,PopWeightAv,CDD,84
44,DEU,Germany,future,rcp45,SSP4,2050,mean,CDD,57
44,DEU,Germany,future,rcp45,SSP4,2050,PopWeightAv,CDD,63
45,DJI,Djibouti,future,rcp45,SSP4,2050,mean,CDD,2204
45,DJI,Djibouti,future,rcp45,SSP4,2050,PopWeightAv,CDD,2089
46,DNK,Denmark,future,rcp45,SSP4,2050,mean,CDD,13
46,DNK,Denmark,future,rcp45,SSP4,2050,PopWeightAv,CDD,13
47,DOM,Dominican Republic,future,rcp45,SSP4,2050,mean,CDD,828
47,DOM,Dominican Republic,future,rcp45,SSP4,2050,PopWeightAv,CDD,801
48,DZA,Algeria,future,rcp45,SSP4,2050,mean,CDD,1689
48,DZA,Algeria,future,rcp45,SSP4,2050,PopWeightAv,CDD,557
49,ECU,Ecuador,future,rcp45,SSP4,2050,mean,CDD,601
49,ECU,Ecuador,future,rcp45,SSP4,2050,PopWeightAv,CDD,908
50,EGY,Egypt,future,rcp45,SSP4,2050,mean,CDD,1306
50,EGY,Egypt,future,rcp45,SSP4,2050,PopWeightAv,CDD,893
51,ERI,Eritrea,future,rcp45,SSP4,2050,mean,CDD,1811
51,ERI,Eritrea,future,rcp45,SSP4,2050,PopWeightAv,CDD,1019
52,ESP,Spain,future,rcp45,SSP4,2050,mean,CDD,248
52,ESP,Spain,future,rcp45,SSP4,2050,PopWeightAv,CDD,277
53,EST,Estonia,future,rcp45,SSP4,2050,mean,CDD,18
53,EST,Estonia,future,rcp45,SSP4,2050,PopWeightAv,CDD,17
54,ETH,Ethiopia,future,rcp45,SSP4,2050,mean,CDD,864
54,ETH,Ethiopia,future,rcp45,SSP4,2050,PopWeightAv,CDD,307
55,FIN,Finland,future,rcp45,SSP4,2050,mean,CDD,4
55,FIN,Finland,future,rcp45,SSP4,2050,PopWeightAv,CDD,7
56,FJI,Fiji,future,rcp45,SSP4,2050,mean,CDD,527
56,FJI,Fiji,future,rcp45,SSP4,2050,PopWeightAv,CDD,411
57,FRA,France,future,rcp45,SSP4,2050,mean,CDD,90
57,FRA,France,future,rcp45,SSP4,2050,PopWeightAv,CDD,102
58,GAB,Gabon,future,rcp45,SSP4,2050,mean,CDD,1122
58,GAB,Gabon,future,rcp45,SSP4,2050,PopWeightAv,CDD,1227
59,GBR,United Kingdom,future,rcp45,SSP4,2050,mean,CDD,4
59,GBR,United Kingdom,future,rcp45,SSP4,2050,PopWeightAv,CDD,8
60,GEO,Georgia,future,rcp45,SSP4,2050,mean,CDD,92
60,GEO,Georgia,future,rcp45,SSP4,2050,PopWeightAv,CDD,149
61,GHA,Ghana,future,rcp45,SSP4,2050,mean,CDD,1933
61,GHA,Ghana,future,rcp45,SSP4,2050,PopWeightAv,CDD,1849
62,GIN,Guinea,future,rcp45,SSP4,2050,mean,CDD,1442
62,GIN,Guinea,future,rcp45,SSP4,2050,PopWeightAv,CDD,1346
63,GMB,Gambia,future,rcp45,SSP4,2050,mean,CDD,1878
63,GMB,Gambia,future,rcp45,SSP4,2050,PopWeightAv,CDD,1754
64,GNB,Guinea-Bissau,future,rcp45,SSP4,2050,mean,CDD,1689
64,GNB,Guinea-Bissau,future,rcp45,SSP4,2050,PopWeightAv,CDD,1730
65,GNQ,Equatorial Guinea,future,rcp45,SSP4,2050,mean,CDD,761
65,GNQ,Equatorial Guinea,future,rcp45,SSP4,2050,PopWeightAv,CDD,741
66,GRC,Greece,future,rcp45,SSP4,2050,mean,CDD,263
66,GRC,Greece,future,rcp45,SSP4,2050,PopWeightAv,CDD,320
67,GTM,Guatemala,future,rcp45,SSP4,2050,mean,CDD,1022
67,GTM,Guatemala,future,rcp45,SSP4,2050,PopWeightAv,CDD,453
68,GUY,Guyana,future,rcp45,SSP4,2050,mean,CDD,1420
68,GUY,Guyana,future,rcp45,SSP4,2050,PopWeightAv,CDD,1575
69,HKG,"China, Hong Kong SAR",future,rcp45,SSP4,2050,mean,CDD,973
69,HKG,"China, Hong Kong SAR",future,rcp45,SSP4,2050,PopWeightAv,CDD,973
70,HND,Honduras,future,rcp45,SSP4,2050,mean,CDD,819
70,HND,Honduras,future,rcp45,SSP4,2050,PopWeightAv,CDD,628
71,HRV,Croatia,future,rcp45,SSP4,2050,mean,CDD,234
71,HRV,Croatia,future,rcp45,SSP4,2050,PopWeightAv,CDD,255
72,HTI,Haiti,future,rcp45,SSP4,2050,mean,CDD,878
72,HTI,Haiti,future,rcp45,SSP4,2050,PopWeightAv,CDD,923
73,HUN,Hungary,future,rcp45,SSP4,2050,mean,CDD,218
73,HUN,Hungary,future,rcp45,SSP4,2050,PopWeightAv,CDD,208
74,IDN,Indonesia,future,rcp45,SSP4,2050,mean,CDD,1303
74,IDN,Indonesia,future,rcp45,SSP4,2050,PopWeightAv,CDD,1480
75,IND,India,future,rcp45,SSP4,2050,mean,CDD,1516
75,IND,India,future,rcp45,SSP4,2050,PopWeightAv,CDD,1696
76,IRL,Ireland,future,rcp45,SSP4,2050,mean,CDD,0
76,IRL,Ireland,future,rcp45,SSP4,2050,PopWeightAv,CDD,0
77,IRN,Iran (Islamic Republic of),future,rcp45,SSP4,2050,mean,CDD,951
77,IRN,Iran (Islamic Republic of),future,rcp45,SSP4,2050,PopWeightAv,CDD,712
78,IRQ,Iraq,future,rcp45,SSP4,2050,mean,CDD,1753
78,IRQ,Iraq,future,rcp45,SSP4,2050,PopWeightAv,CDD,1870
79,ISL,Iceland,future,rcp45,SSP4,2050,mean,CDD,0
79,ISL,Iceland,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
80,ISR,Israel,future,rcp45,SSP4,2050,mean,CDD,682
80,ISR,Israel,future,rcp45,SSP4,2050,PopWeightAv,CDD,577
81,ITA,Italy,future,rcp45,SSP4,2050,mean,CDD,203
81,ITA,Italy,future,rcp45,SSP4,2050,PopWeightAv,CDD,247
82,JAM,Jamaica,future,rcp45,SSP4,2050,mean,CDD,894
82,JAM,Jamaica,future,rcp45,SSP4,2050,PopWeightAv,CDD,744
83,JOR,Jordan,future,rcp45,SSP4,2050,mean,CDD,760
83,JOR,Jordan,future,rcp45,SSP4,2050,PopWeightAv,CDD,584
84,JPN,Japan,future,rcp45,SSP4,2050,mean,CDD,154
84,JPN,Japan,future,rcp45,SSP4,2050,PopWeightAv,CDD,272
85,KAZ,Kazakhstan,future,rcp45,SSP4,2050,mean,CDD,274
85,KAZ,Kazakhstan,future,rcp45,SSP4,2050,PopWeightAv,CDD,216
86,KEN,Kenya,future,rcp45,SSP4,2050,mean,CDD,1305
86,KEN,Kenya,future,rcp45,SSP4,2050,PopWeightAv,CDD,364
87,KGZ,Kyrgyzstan,future,rcp45,SSP4,2050,mean,CDD,14
87,KGZ,Kyrgyzstan,future,rcp45,SSP4,2050,PopWeightAv,CDD,60
88,KHM,Cambodia,future,rcp45,SSP4,2050,mean,CDD,1773
88,KHM,Cambodia,future,rcp45,SSP4,2050,PopWeightAv,CDD,1918
89,KOR,Republic of Korea,future,rcp45,SSP4,2050,mean,CDD,177
89,KOR,Republic of Korea,future,rcp45,SSP4,2050,PopWeightAv,CDD,229
90,KWT,Kuwait,future,rcp45,SSP4,2050,mean,CDD,2413
90,KWT,Kuwait,future,rcp45,SSP4,2050,PopWeightAv,CDD,2462
91,LAO,Lao People's Dem. Republic,future,rcp45,SSP4,2050,mean,CDD,907
91,LAO,Lao People's Dem. Republic,future,rcp45,SSP4,2050,PopWeightAv,CDD,1105
92,LBN,Lebanon,future,rcp45,SSP4,2050,mean,CDD,248
92,LBN,Lebanon,future,rcp45,SSP4,2050,PopWeightAv,CDD,227
93,LBR,Liberia,future,rcp45,SSP4,2050,mean,CDD,1246
93,LBR,Liberia,future,rcp45,SSP4,2050,PopWeightAv,CDD,1276
94,LBY,Libyan Arab Jamahiriya,future,rcp45,SSP4,2050,mean,CDD,1270
94,LBY,Libyan Arab Jamahiriya,future,rcp45,SSP4,2050,PopWeightAv,CDD,797
95,LCA,St. Lucia,future,rcp45,SSP4,2050,mean,CDD,nan
95,LCA,St. Lucia,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
96,LKA,Sri Lanka,future,rcp45,SSP4,2050,mean,CDD,1662
96,LKA,Sri Lanka,future,rcp45,SSP4,2050,PopWeightAv,CDD,1385
97,LSO,Lesotho,future,rcp45,SSP4,2050,mean,CDD,7
97,LSO,Lesotho,future,rcp45,SSP4,2050,PopWeightAv,CDD,18
98,LTU,Lithuania,future,rcp45,SSP4,2050,mean,CDD,41
98,LTU,Lithuania,future,rcp45,SSP4,2050,PopWeightAv,CDD,42
99,LUX,Luxembourg,future,rcp45,SSP4,2050,mean,CDD,62
99,LUX,Luxembourg,future,rcp45,SSP4,2050,PopWeightAv,CDD,62
100,LVA,Latvia,future,rcp45,SSP4,2050,mean,CDD,27
100,LVA,Latvia,future,rcp45,SSP4,2050,PopWeightAv,CDD,30
101,MAC,Macau,future,rcp45,SSP4,2050,mean,CDD,nan
101,MAC,Macau,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
102,MAR,Morocco,future,rcp45,SSP4,2050,mean,CDD,573
102,MAR,Morocco,future,rcp45,SSP4,2050,PopWeightAv,CDD,354
103,MDA,Republic of Moldova,future,rcp45,SSP4,2050,mean,CDD,178
103,MDA,Republic of Moldova,future,rcp45,SSP4,2050,PopWeightAv,CDD,175
104,MDG,Madagascar,future,rcp45,SSP4,2050,mean,CDD,541
104,MDG,Madagascar,future,rcp45,SSP4,2050,PopWeightAv,CDD,330
105,MDV,Maldives,future,rcp45,SSP4,2050,mean,CDD,0
105,MDV,Maldives,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
106,MEX,Mexico,future,rcp45,SSP4,2050,mean,CDD,686
106,MEX,Mexico,future,rcp45,SSP4,2050,PopWeightAv,CDD,531
107,MKD,TFYR Macedonia,future,rcp45,SSP4,2050,mean,CDD,174
107,MKD,TFYR Macedonia,future,rcp45,SSP4,2050,PopWeightAv,CDD,162
108,MLI,Mali,future,rcp45,SSP4,2050,mean,CDD,2672
108,MLI,Mali,future,rcp45,SSP4,2050,PopWeightAv,CDD,2387
109,MLT,Malta,future,rcp45,SSP4,2050,mean,CDD,nan
109,MLT,Malta,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
110,MMR,Myanmar,future,rcp45,SSP4,2050,mean,CDD,943
110,MMR,Myanmar,future,rcp45,SSP4,2050,PopWeightAv,CDD,1501
111,MNE,Montenegro,future,rcp45,SSP4,2050,mean,CDD,84
111,MNE,Montenegro,future,rcp45,SSP4,2050,PopWeightAv,CDD,87
112,MNG,Mongolia,future,rcp45,SSP4,2050,mean,CDD,50
112,MNG,Mongolia,future,rcp45,SSP4,2050,PopWeightAv,CDD,29
113,MOZ,Mozambique,future,rcp45,SSP4,2050,mean,CDD,883
113,MOZ,Mozambique,future,rcp45,SSP4,2050,PopWeightAv,CDD,882
114,MRT,Mauritania,future,rcp45,SSP4,2050,mean,CDD,2546
114,MRT,Mauritania,future,rcp45,SSP4,2050,PopWeightAv,CDD,2472
115,MUS,Mauritius,future,rcp45,SSP4,2050,mean,CDD,479
115,MUS,Mauritius,future,rcp45,SSP4,2050,PopWeightAv,CDD,479
116,MWI,Malawi,future,rcp45,SSP4,2050,mean,CDD,524
116,MWI,Malawi,future,rcp45,SSP4,2050,PopWeightAv,CDD,505
117,MYS,Malaysia,future,rcp45,SSP4,2050,mean,CDD,1078
117,MYS,Malaysia,future,rcp45,SSP4,2050,PopWeightAv,CDD,1304
118,NAM,Namibia,future,rcp45,SSP4,2050,mean,CDD,492
118,NAM,Namibia,future,rcp45,SSP4,2050,PopWeightAv,CDD,553
119,NCL,New Caledonia,future,rcp45,SSP4,2050,mean,CDD,267
119,NCL,New Caledonia,future,rcp45,SSP4,2050,PopWeightAv,CDD,248
120,NER,Niger,future,rcp45,SSP4,2050,mean,CDD,2462
120,NER,Niger,future,rcp45,SSP4,2050,PopWeightAv,CDD,2592
121,NGA,Nigeria,future,rcp45,SSP4,2050,mean,CDD,1874
121,NGA,Nigeria,future,rcp45,SSP4,2050,PopWeightAv,CDD,1813
122,NIC,Nicaragua,future,rcp45,SSP4,2050,mean,CDD,1103
122,NIC,Nicaragua,future,rcp45,SSP4,2050,PopWeightAv,CDD,1165
123,NLD,Netherlands,future,rcp45,SSP4,2050,mean,CDD,17
123,NLD,Netherlands,future,rcp45,SSP4,2050,PopWeightAv,CDD,17
124,NOR,Norway,future,rcp45,SSP4,2050,mean,CDD,0
124,NOR,Norway,future,rcp45,SSP4,2050,PopWeightAv,CDD,2
125,NPL,Nepal,future,rcp45,SSP4,2050,mean,CDD,338
125,NPL,Nepal,future,rcp45,SSP4,2050,PopWeightAv,CDD,817
126,NZL,New Zealand,future,rcp45,SSP4,2050,mean,CDD,0
126,NZL,New Zealand,future,rcp45,SSP4,2050,PopWeightAv,CDD,1
127,OMN,Oman,future,rcp45,SSP4,2050,mean,CDD,1523
127,OMN,Oman,future,rcp45,SSP4,2050,PopWeightAv,CDD,1586
128,PAK,Pakistan,future,rcp45,SSP4,2050,mean,CDD,1353
128,PAK,Pakistan,future,rcp45,SSP4,2050,PopWeightAv,CDD,1736
129,PAN,Panama,future,rcp45,SSP4,2050,mean,CDD,971
129,PAN,Panama,future,rcp45,SSP4,2050,PopWeightAv,CDD,1056
130,PER,Peru,future,rcp45,SSP4,2050,mean,CDD,660
130,PER,Peru,future,rcp45,SSP4,2050,PopWeightAv,CDD,541
131,PHL,Philippines,future,rcp45,SSP4,2050,mean,CDD,1103
131,PHL,Philippines,future,rcp45,SSP4,2050,PopWeightAv,CDD,1236
132,PNG,Papua New Guinea,future,rcp45,SSP4,2050,mean,CDD,1016
132,PNG,Papua New Guinea,future,rcp45,SSP4,2050,PopWeightAv,CDD,717
133,POL,Poland,future,rcp45,SSP4,2050,mean,CDD,67
133,POL,Poland,future,rcp45,SSP4,2050,PopWeightAv,CDD,72
134,PRI,Puerto Rico,future,rcp45,SSP4,2050,mean,CDD,645
134,PRI,Puerto Rico,future,rcp45,SSP4,2050,PopWeightAv,CDD,570
135,PRT,Portugal,future,rcp45,SSP4,2050,mean,CDD,147
135,PRT,Portugal,future,rcp45,SSP4,2050,PopWeightAv,CDD,92
136,PRY,Paraguay,future,rcp45,SSP4,2050,mean,CDD,1144
136,PRY,Paraguay,future,rcp45,SSP4,2050,PopWeightAv,CDD,860
137,PSE,Occupied Palestinian Terr.,future,rcp45,SSP4,2050,mean,CDD,555
137,PSE,Occupied Palestinian Terr.,future,rcp45,SSP4,2050,PopWeightAv,CDD,558
138,PYF,French Polynesia,future,rcp45,SSP4,2050,mean,CDD,31
138,PYF,French Polynesia,future,rcp45,SSP4,2050,PopWeightAv,CDD,62
139,QAT,Qatar,future,rcp45,SSP4,2050,mean,CDD,2432
139,QAT,Qatar,future,rcp45,SSP4,2050,PopWeightAv,CDD,2481
140,ROU,Romania,future,rcp45,SSP4,2050,mean,CDD,154
140,ROU,Romania,future,rcp45,SSP4,2050,PopWeightAv,CDD,185
141,RUS,Russian Federation,future,rcp45,SSP4,2050,mean,CDD,21
141,RUS,Russian Federation,future,rcp45,SSP4,2050,PopWeightAv,CDD,89
142,RWA,Rwanda,future,rcp45,SSP4,2050,mean,CDD,41
142,RWA,Rwanda,future,rcp45,SSP4,2050,PopWeightAv,CDD,36
143,SAU,Saudi Arabia,future,rcp45,SSP4,2050,mean,CDD,1969
143,SAU,Saudi Arabia,future,rcp45,SSP4,2050,PopWeightAv,CDD,1928
144,SDN,Sudan,future,rcp45,SSP4,2050,mean,CDD,2364
144,SDN,Sudan,future,rcp45,SSP4,2050,PopWeightAv,CDD,2582
145,SEN,Senegal,future,rcp45,SSP4,2050,mean,CDD,2215
145,SEN,Senegal,future,rcp45,SSP4,2050,PopWeightAv,CDD,1702
146,SGP,Singapore,future,rcp45,SSP4,2050,mean,CDD,nan
146,SGP,Singapore,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
147,SLB,Solomon Islands,future,rcp45,SSP4,2050,mean,CDD,1070
147,SLB,Solomon Islands,future,rcp45,SSP4,2050,PopWeightAv,CDD,1058
148,SLE,Sierra Leone,future,rcp45,SSP4,2050,mean,CDD,1577
148,SLE,Sierra Leone,future,rcp45,SSP4,2050,PopWeightAv,CDD,1588
149,SLV,El Salvador,future,rcp45,SSP4,2050,mean,CDD,1165
149,SLV,El Salvador,future,rcp45,SSP4,2050,PopWeightAv,CDD,971
150,SOM,Somalia,future,rcp45,SSP4,2050,mean,CDD,1777
150,SOM,Somalia,future,rcp45,SSP4,2050,PopWeightAv,CDD,1808
151,SRB,Serbia,future,rcp45,SSP4,2050,mean,CDD,242
151,SRB,Serbia,future,rcp45,SSP4,2050,PopWeightAv,CDD,243
152,STP,Sao Tome and Principe,future,rcp45,SSP4,2050,mean,CDD,nan
152,STP,Sao Tome and Principe,future,rcp45,SSP4,2050,PopWeightAv,CDD,nan
153,SUR,Suriname,future,rcp45,SSP4,2050,mean,CDD,1422
153,SUR,Suriname,future,rcp45,SSP4,2050,PopWeightAv,CDD,1585
