regnum,ISO,NAME,tslice,rcp,ssp,year,stat,data,value
135,PRT,Portugal,future,rcp26,SSP2,2090,PopWeightAv,CDD,646
136,PRY,Paraguay,future,rcp26,SSP2,2090,mean,CDD,2517
136,PRY,Paraguay,future,rcp26,SSP2,2090,PopWeightAv,CDD,2116
137,PSE,Occupied Palestinian Terr.,future,rcp26,SSP2,2090,mean,CDD,1631
137,PSE,Occupied Palestinian Terr.,future,rcp26,SSP2,2090,PopWeightAv,CDD,1637
138,PYF,French Polynesia,future,rcp26,SSP2,2090,mean,CDD,842
138,PYF,French Polynesia,future,rcp26,SSP2,2090,PopWeightAv,CDD,1684
139,QAT,Qatar,future,rcp26,SSP2,2090,mean,CDD,4246
139,QAT,Qatar,future,rcp26,SSP2,2090,PopWeightAv,CDD,4276
140,ROU,Romania,future,rcp26,SSP2,2090,mean,CDD,559
140,ROU,Romania,future,rcp26,SSP2,2090,PopWeightAv,CDD,639
141,RUS,Russian Federation,future,rcp26,SSP2,2090,mean,CDD,125
141,RUS,Russian Federation,future,rcp26,SSP2,2090,PopWeightAv,CDD,345
142,RWA,Rwanda,future,rcp26,SSP2,2090,mean,CDD,1029
142,RWA,Rwanda,future,rcp26,SSP2,2090,PopWeightAv,CDD,958
143,SAU,Saudi Arabia,future,rcp26,SSP2,2090,mean,CDD,3543
143,SAU,Saudi Arabia,future,rcp26,SSP2,2090,PopWeightAv,CDD,3526
144,SDN,Sudan,future,rcp26,SSP2,2090,mean,CDD,4156
144,SDN,Sudan,future,rcp26,SSP2,2090,PopWeightAv,CDD,4494
145,SEN,Senegal,future,rcp26,SSP2,2090,mean,CDD,4284
145,SEN,Senegal,future,rcp26,SSP2,2090,PopWeightAv,CDD,3817
146,SGP,Singapore,future,rcp26,SSP2,2090,mean,CDD,nan
146,SGP,Singapore,future,rcp26,SSP2,2090,PopWeightAv,CDD,nan
147,SLB,Solomon Islands,future,rcp26,SSP2,2090,mean,CDD,3122
147,SLB,Solomon Islands,future,rcp26,SSP2,2090,PopWeightAv,CDD,3112
148,SLE,Sierra Leone,future,rcp26,SSP2,2090,mean,CDD,3487
148,SLE,Sierra Leone,future,rcp26,SSP2,2090,PopWeightAv,CDD,3512
149,SLV,El Salvador,future,rcp26,SSP2,2090,mean,CDD,3121
149,SLV,El Salvador,future,rcp26,SSP2,2090,PopWeightAv,CDD,2916
150,SOM,Somalia,future,rcp26,SSP2,2090,mean,CDD,3765
150,SOM,Somalia,future,rcp26,SSP2,2090,PopWeightAv,CDD,3798
151,SRB,Serbia,future,rcp26,SSP2,2090,mean,CDD,727
151,SRB,Serbia,future,rcp26,SSP2,2090,PopWeightAv,CDD,728
152,STP,Sao Tome and Principe,future,rcp26,SSP2,2090,mean,CDD,nan
152,STP,Sao Tome and Principe,future,rcp26,SSP2,2090,PopWeightAv,CDD,nan
153,SUR,Suriname,future,rcp26,SSP2,2090,mean,CDD,3399
153,SUR,Suriname,future,rcp26,SSP2,2090,PopWeightAv,CDD,3640
154,SVK,Slovakia,future,rcp26,SSP2,2090,mean,CDD,366
154,SVK,Slovakia,future,rcp26,SSP2,2090,PopWeightAv,CDD,404
155,SVN,Slovenia,future,rcp26,SSP2,2090,mean,CDD,403
155,SVN,Slovenia,future,rcp26,SSP2,2090,PopWeightAv,CDD,481
156,SWE,Sweden,future,rcp26,SSP2,2090,mean,CDD,51
156,SWE,Sweden,future,rcp26,SSP2,2090,PopWeightAv,CDD,116
157,SWZ,Swaziland,future,rcp26,SSP2,2090,mean,CDD,1571
157,SWZ,Swaziland,future,rcp26,SSP2,2090,PopWeightAv,CDD,1470
158,SYR,Syrian Arab Republic,future,rcp26,SSP2,2090,mean,CDD,1831
158,SYR,Syrian Arab Republic,future,rcp26,SSP2,2090,PopWeightAv,CDD,1767
159,TCD,Chad,future,rcp26,SSP2,2090,mean,CDD,3968
159,TCD,Chad,future,rcp26,SSP2,2090,PopWeightAv,CDD,4144
160,TGO,Togo,future,rcp26,SSP2,2090,mean,CDD,3761
160,TGO,Togo,future,rcp26,SSP2,2090,PopWeightAv,CDD,3757
161,THA,Thailand,future,rcp26,SSP2,2090,mean,CDD,3571
161,THA,Thailand,future,rcp26,SSP2,2090,PopWeightAv,CDD,3917
162,TJK,Tajikistan,future,rcp26,SSP2,2090,mean,CDD,309
162,TJK,Tajikistan,future,rcp26,SSP2,2090,PopWeightAv,CDD,907
163,TKM,Turkmenistan,future,rcp26,SSP2,2090,mean,CDD,1639
163,TKM,Turkmenistan,future,rcp26,SSP2,2090,PopWeightAv,CDD,1657
164,TLS,East Timor,future,rcp26,SSP2,2090,mean,CDD,2935
164,TLS,East Timor,future,rcp26,SSP2,2090,PopWeightAv,CDD,2893
165,TON,Tonga,future,rcp26,SSP2,2090,mean,CDD,nan
165,TON,Tonga,future,rcp26,SSP2,2090,PopWeightAv,CDD,nan
166,TTO,Trinidad and Tobago,future,rcp26,SSP2,2090,mean,CDD,3371
166,TTO,Trinidad and Tobago,future,rcp26,SSP2,2090,PopWeightAv,CDD,3374
167,TUN,Tunisia,future,rcp26,SSP2,2090,mean,CDD,2062
167,TUN,Tunisia,future,rcp26,SSP2,2090,PopWeightAv,CDD,1742
168,TUR,Turkey,future,rcp26,SSP2,2090,mean,CDD,655
168,TUR,Turkey,future,rcp26,SSP2,2090,PopWeightAv,CDD,788
169,TWN,Taiwan,future,rcp26,SSP2,2090,mean,CDD,1478
169,TWN,Taiwan,future,rcp26,SSP2,2090,PopWeightAv,CDD,1861
170,TZA,United Republic of Tanzania,future,rcp26,SSP2,2090,mean,CDD,2070
170,TZA,United Republic of Tanzania,future,rcp26,SSP2,2090,PopWeightAv,CDD,2029
171,UGA,Uganda,future,rcp26,SSP2,2090,mean,CDD,2398
171,UGA,Uganda,future,rcp26,SSP2,2090,PopWeightAv,CDD,2199
172,UKR,Ukraine,future,rcp26,SSP2,2090,mean,CDD,500
172,UKR,Ukraine,future,rcp26,SSP2,2090,PopWeightAv,CDD,513
173,URY,Uruguay,future,rcp26,SSP2,2090,mean,CDD,864
173,URY,Uruguay,future,rcp26,SSP2,2090,PopWeightAv,CDD,696
174,USA,United States of America,future,rcp26,SSP2,2090,mean,CDD,667
174,USA,United States of America,future,rcp26,SSP2,2090,PopWeightAv,CDD,1074
175,UZB,Uzbekistan,future,rcp26,SSP2,2090,mean,CDD,1294
175,UZB,Uzbekistan,future,rcp26,SSP2,2090,PopWeightAv,CDD,1218
176,VCT,Saint Vincent and the Grenadines,future,rcp26,SSP2,2090,mean,CDD,3786
176,VCT,Saint Vincent and the Grenadines,future,rcp26,SSP2,2090,PopWeightAv,CDD,3786
177,VEN,Venezuela,future,rcp26,SSP2,2090,mean,CDD,3217
177,VEN,Venezuela,future,rcp26,SSP2,2090,PopWeightAv,CDD,3057
178,VNM,Viet Nam,future,rcp26,SSP2,2090,mean,CDD,2960
178,VNM,Viet Nam,future,rcp26,SSP2,2090,PopWeightAv,CDD,3366
179,VUT,Vanuatu,future,rcp26,SSP2,2090,mean,CDD,2456
179,VUT,Vanuatu,future,rcp26,SSP2,2090,PopWeightAv,CDD,2455
180,WSM,Samoa,future,rcp26,SSP2,2090,mean,CDD,3722
180,WSM,Samoa,future,rcp26,SSP2,2090,PopWeightAv,CDD,3722
181,YEM,Yemen,future,rcp26,SSP2,2090,mean,CDD,2717
181,YEM,Yemen,future,rcp26,SSP2,2090,PopWeightAv,CDD,1926
182,ZAF,South Africa,future,rcp26,SSP2,2090,mean,CDD,1112
182,ZAF,South Africa,future,rcp26,SSP2,2090,PopWeightAv,CDD,1021
183,ZMB,Zambia,future,rcp26,SSP2,2090,mean,CDD,1945
183,ZMB,Zambia,future,rcp26,SSP2,2090,PopWeightAv,CDD,1839
184,ZWE,Zimbabwe,future,rcp26,SSP2,2090,mean,CDD,1825
184,ZWE,Zimbabwe,future,rcp26,SSP2,2090,PopWeightAv,CDD,1534
185,GUF,French Guiana,future,rcp26,SSP2,2090,mean,CDD,3316
185,GUF,French Guiana,future,rcp26,SSP2,2090,PopWeightAv,CDD,3311
186,SSD,South Sudan,future,rcp26,SSP2,2090,mean,CDD,4134
186,SSD,South Sudan,future,rcp26,SSP2,2090,PopWeightAv,CDD,4262
187,ESH,Western Sahara,future,rcp26,SSP2,2090,mean,CDD,2909
187,ESH,Western Sahara,future,rcp26,SSP2,2090,PopWeightAv,CDD,2662
188,GRL,Greenland,future,rcp26,SSP2,2090,mean,CDD,0
188,GRL,Greenland,future,rcp26,SSP2,2090,PopWeightAv,CDD,0
189,PRK,North Korea,future,rcp26,SSP2,2090,mean,CDD,400
189,PRK,North Korea,future,rcp26,SSP2,2090,PopWeightAv,CDD,603
1,ABW,Aruba,future,rcp26,SSP2,2100,mean,CDD,nan
1,ABW,Aruba,future,rcp26,SSP2,2100,PopWeightAv,CDD,nan
2,AFG,Afghanistan,future,rcp26,SSP2,2100,mean,CDD,1350
2,AFG,Afghanistan,future,rcp26,SSP2,2100,PopWeightAv,CDD,1078
3,AGO,Angola,future,rcp26,SSP2,2100,mean,CDD,1887
3,AGO,Angola,future,rcp26,SSP2,2100,PopWeightAv,CDD,1757
4,ALB,Albania,future,rcp26,SSP2,2100,mean,CDD,689
4,ALB,Albania,future,rcp26,SSP2,2100,PopWeightAv,CDD,817
5,ARE,United Arab Emirates,future,rcp26,SSP2,2100,mean,CDD,4104
5,ARE,United Arab Emirates,future,rcp26,SSP2,2100,PopWeightAv,CDD,4000
6,ARG,Argentina,future,rcp26,SSP2,2100,mean,CDD,713
6,ARG,Argentina,future,rcp26,SSP2,2100,PopWeightAv,CDD,922
7,ARM,Armenia,future,rcp26,SSP2,2100,mean,CDD,311
7,ARM,Armenia,future,rcp26,SSP2,2100,PopWeightAv,CDD,370
8,AUS,Australia,future,rcp26,SSP2,2100,mean,CDD,2233
8,AUS,Australia,future,rcp26,SSP2,2100,PopWeightAv,CDD,777
9,AUT,Austria,future,rcp26,SSP2,2100,mean,CDD,267
9,AUT,Austria,future,rcp26,SSP2,2100,PopWeightAv,CDD,437
10,AZE,Azerbaijan,future,rcp26,SSP2,2100,mean,CDD,850
10,AZE,Azerbaijan,future,rcp26,SSP2,2100,PopWeightAv,CDD,951
11,BDI,Burundi,future,rcp26,SSP2,2100,mean,CDD,1437
11,BDI,Burundi,future,rcp26,SSP2,2100,PopWeightAv,CDD,1387
12,BEL,Belgium,future,rcp26,SSP2,2100,mean,CDD,294
12,BEL,Belgium,future,rcp26,SSP2,2100,PopWeightAv,CDD,293
13,BEN,Benin,future,rcp26,SSP2,2100,mean,CDD,4006
13,BEN,Benin,future,rcp26,SSP2,2100,PopWeightAv,CDD,3946
14,BFA,Burkina Faso,future,rcp26,SSP2,2100,mean,CDD,4324
14,BFA,Burkina Faso,future,rcp26,SSP2,2100,PopWeightAv,CDD,4312
15,BGD,Bangladesh,future,rcp26,SSP2,2100,mean,CDD,3311
15,BGD,Bangladesh,future,rcp26,SSP2,2100,PopWeightAv,CDD,3331
16,BGR,Bulgaria,future,rcp26,SSP2,2100,mean,CDD,672
16,BGR,Bulgaria,future,rcp26,SSP2,2100,PopWeightAv,CDD,677
17,BHR,Bahrain,future,rcp26,SSP2,2100,mean,CDD,nan
17,BHR,Bahrain,future,rcp26,SSP2,2100,PopWeightAv,CDD,nan
18,BHS,Bahamas,future,rcp26,SSP2,2100,mean,CDD,2601
18,BHS,Bahamas,future,rcp26,SSP2,2100,PopWeightAv,CDD,3061
19,BIH,Bosnia and Herzegovina,future,rcp26,SSP2,2100,mean,CDD,528
19,BIH,Bosnia and Herzegovina,future,rcp26,SSP2,2100,PopWeightAv,CDD,544
20,BLR,Belarus,future,rcp26,SSP2,2100,mean,CDD,351
20,BLR,Belarus,future,rcp26,SSP2,2100,PopWeightAv,CDD,356
21,BLZ,Belize,future,rcp26,SSP2,2100,mean,CDD,3167
21,BLZ,Belize,future,rcp26,SSP2,2100,PopWeightAv,CDD,3187
22,BOL,Bolivia,future,rcp26,SSP2,2100,mean,CDD,2105
22,BOL,Bolivia,future,rcp26,SSP2,2100,PopWeightAv,CDD,1908
23,BRA,Brazil,future,rcp26,SSP2,2100,mean,CDD,3123
23,BRA,Brazil,future,rcp26,SSP2,2100,PopWeightAv,CDD,2227
24,BRB,Barbados,future,rcp26,SSP2,2100,mean,CDD,nan
24,BRB,Barbados,future,rcp26,SSP2,2100,PopWeightAv,CDD,nan
25,BRN,Brunei Darussalam,future,rcp26,SSP2,2100,mean,CDD,3395
25,BRN,Brunei Darussalam,future,rcp26,SSP2,2100,PopWeightAv,CDD,3532
26,BTN,Bhutan,future,rcp26,SSP2,2100,mean,CDD,311
26,BTN,Bhutan,future,rcp26,SSP2,2100,PopWeightAv,CDD,1441
27,BWA,Botswana,future,rcp26,SSP2,2100,mean,CDD,2137
27,BWA,Botswana,future,rcp26,SSP2,2100,PopWeightAv,CDD,1965
28,CAF,Central African Republic,future,rcp26,SSP2,2100,mean,CDD,3186
28,CAF,Central African Republic,future,rcp26,SSP2,2100,PopWeightAv,CDD,3085
29,CAN,Canada,future,rcp26,SSP2,2100,mean,CDD,72
29,CAN,Canada,future,rcp26,SSP2,2100,PopWeightAv,CDD,335
30,CHE,Switzerland,future,rcp26,SSP2,2100,mean,CDD,134
30,CHE,Switzerland,future,rcp26,SSP2,2100,PopWeightAv,CDD,244
31,CHL,Chile,future,rcp26,SSP2,2100,mean,CDD,27
31,CHL,Chile,future,rcp26,SSP2,2100,PopWeightAv,CDD,105
32,CHN,China,future,rcp26,SSP2,2100,mean,CDD,653
32,CHN,China,future,rcp26,SSP2,2100,PopWeightAv,CDD,1335
33,CIV,Cote d'Ivoire,future,rcp26,SSP2,2100,mean,CDD,3542
33,CIV,Cote d'Ivoire,future,rcp26,SSP2,2100,PopWeightAv,CDD,3548
34,CMR,Cameroon,future,rcp26,SSP2,2100,mean,CDD,2924
34,CMR,Cameroon,future,rcp26,SSP2,2100,PopWeightAv,CDD,2919
35,COD,Dem. Rep. of the Congo,future,rcp26,SSP2,2100,mean,CDD,2815
35,COD,Dem. Rep. of the Congo,future,rcp26,SSP2,2100,PopWeightAv,CDD,2579
36,COG,Congo,future,rcp26,SSP2,2100,mean,CDD,2936
36,COG,Congo,future,rcp26,SSP2,2100,PopWeightAv,CDD,2996
37,COL,Colombia,future,rcp26,SSP2,2100,mean,CDD,2870
37,COL,Colombia,future,rcp26,SSP2,2100,PopWeightAv,CDD,1890
38,COM,Comoros,future,rcp26,SSP2,2100,mean,CDD,2580
38,COM,Comoros,future,rcp26,SSP2,2100,PopWeightAv,CDD,2580
39,CPV,Cape Verde,future,rcp26,SSP2,2100,mean,CDD,nan
39,CPV,Cape Verde,future,rcp26,SSP2,2100,PopWeightAv,CDD,nan
40,CRI,Costa Rica,future,rcp26,SSP2,2100,mean,CDD,2833
40,CRI,Costa Rica,future,rcp26,SSP2,2100,PopWeightAv,CDD,2430
41,CUB,Cuba,future,rcp26,SSP2,2100,mean,CDD,3172
41,CUB,Cuba,future,rcp26,SSP2,2100,PopWeightAv,CDD,3161
42,CYP,Cyprus,future,rcp26,SSP2,2100,mean,CDD,1585
42,CYP,Cyprus,future,rcp26,SSP2,2100,PopWeightAv,CDD,1656
43,CZE,Czech Republic,future,rcp26,SSP2,2100,mean,CDD,368
43,CZE,Czech Republic,future,rcp26,SSP2,2100,PopWeightAv,CDD,389
44,DEU,Germany,future,rcp26,SSP2,2100,mean,CDD,313
44,DEU,Germany,future,rcp26,SSP2,2100,PopWeightAv,CDD,336
45,DJI,Djibouti,future,rcp26,SSP2,2100,mean,CDD,4196
45,DJI,Djibouti,future,rcp26,SSP2,2100,PopWeightAv,CDD,4080
46,DNK,Denmark,future,rcp26,SSP2,2100,mean,CDD,120
46,DNK,Denmark,future,rcp26,SSP2,2100,PopWeightAv,CDD,126
47,DOM,Dominican Republic,future,rcp26,SSP2,2100,mean,CDD,2719
47,DOM,Dominican Republic,future,rcp26,SSP2,2100,PopWeightAv,CDD,2754
48,DZA,Algeria,future,rcp26,SSP2,2100,mean,CDD,2970
48,DZA,Algeria,future,rcp26,SSP2,2100,PopWeightAv,CDD,1412
49,ECU,Ecuador,future,rcp26,SSP2,2100,mean,CDD,1985
49,ECU,Ecuador,future,rcp26,SSP2,2100,PopWeightAv,CDD,2763
50,EGY,Egypt,future,rcp26,SSP2,2100,mean,CDD,2558
50,EGY,Egypt,future,rcp26,SSP2,2100,PopWeightAv,CDD,2154
51,ERI,Eritrea,future,rcp26,SSP2,2100,mean,CDD,3635
51,ERI,Eritrea,future,rcp26,SSP2,2100,PopWeightAv,CDD,2641
52,ESP,Spain,future,rcp26,SSP2,2100,mean,CDD,750
52,ESP,Spain,future,rcp26,SSP2,2100,PopWeightAv,CDD,837
53,EST,Estonia,future,rcp26,SSP2,2100,mean,CDD,177
53,EST,Estonia,future,rcp26,SSP2,2100,PopWeightAv,CDD,171
54,ETH,Ethiopia,future,rcp26,SSP2,2100,mean,CDD,2296
54,ETH,Ethiopia,future,rcp26,SSP2,2100,PopWeightAv,CDD,1166
55,FIN,Finland,future,rcp26,SSP2,2100,mean,CDD,83
55,FIN,Finland,future,rcp26,SSP2,2100,PopWeightAv,CDD,119
56,FJI,Fiji,future,rcp26,SSP2,2100,mean,CDD,2483
56,FJI,Fiji,future,rcp26,SSP2,2100,PopWeightAv,CDD,2306
57,FRA,France,future,rcp26,SSP2,2100,mean,CDD,418
57,FRA,France,future,rcp26,SSP2,2100,PopWeightAv,CDD,467
58,GAB,Gabon,future,rcp26,SSP2,2100,mean,CDD,3085
58,GAB,Gabon,future,rcp26,SSP2,2100,PopWeightAv,CDD,3212
59,GBR,United Kingdom,future,rcp26,SSP2,2100,mean,CDD,63
59,GBR,United Kingdom,future,rcp26,SSP2,2100,PopWeightAv,CDD,107
60,GEO,Georgia,future,rcp26,SSP2,2100,mean,CDD,337
60,GEO,Georgia,future,rcp26,SSP2,2100,PopWeightAv,CDD,514
61,GHA,Ghana,future,rcp26,SSP2,2100,mean,CDD,3912
61,GHA,Ghana,future,rcp26,SSP2,2100,PopWeightAv,CDD,3849
62,GIN,Guinea,future,rcp26,SSP2,2100,mean,CDD,3320
62,GIN,Guinea,future,rcp26,SSP2,2100,PopWeightAv,CDD,3233
63,GMB,Gambia,future,rcp26,SSP2,2100,mean,CDD,4000
63,GMB,Gambia,future,rcp26,SSP2,2100,PopWeightAv,CDD,3894
64,GNB,Guinea-Bissau,future,rcp26,SSP2,2100,mean,CDD,3734
64,GNB,Guinea-Bissau,future,rcp26,SSP2,2100,PopWeightAv,CDD,3736
65,GNQ,Equatorial Guinea,future,rcp26,SSP2,2100,mean,CDD,2748
65,GNQ,Equatorial Guinea,future,rcp26,SSP2,2100,PopWeightAv,CDD,2734
66,GRC,Greece,future,rcp26,SSP2,2100,mean,CDD,907
66,GRC,Greece,future,rcp26,SSP2,2100,PopWeightAv,CDD,1031
67,GTM,Guatemala,future,rcp26,SSP2,2100,mean,CDD,2689
67,GTM,Guatemala,future,rcp26,SSP2,2100,PopWeightAv,CDD,1739
68,GUY,Guyana,future,rcp26,SSP2,2100,mean,CDD,3369
68,GUY,Guyana,future,rcp26,SSP2,2100,PopWeightAv,CDD,3568
69,HKG,"China, Hong Kong SAR",future,rcp26,SSP2,2100,mean,CDD,2608
69,HKG,"China, Hong Kong SAR",future,rcp26,SSP2,2100,PopWeightAv,CDD,2608
70,HND,Honduras,future,rcp26,SSP2,2100,mean,CDD,2713
70,HND,Honduras,future,rcp26,SSP2,2100,PopWeightAv,CDD,2422
71,HRV,Croatia,future,rcp26,SSP2,2100,mean,CDD,717
71,HRV,Croatia,future,rcp26,SSP2,2100,PopWeightAv,CDD,771
72,HTI,Haiti,future,rcp26,SSP2,2100,mean,CDD,2906
72,HTI,Haiti,future,rcp26,SSP2,2100,PopWeightAv,CDD,2961
73,HUN,Hungary,future,rcp26,SSP2,2100,mean,CDD,758
73,HUN,Hungary,future,rcp26,SSP2,2100,PopWeightAv,CDD,737
74,IDN,Indonesia,future,rcp26,SSP2,2100,mean,CDD,3275
74,IDN,Indonesia,future,rcp26,SSP2,2100,PopWeightAv,CDD,3503
75,IND,India,future,rcp26,SSP2,2100,mean,CDD,3160
75,IND,India,future,rcp26,SSP2,2100,PopWeightAv,CDD,3467
76,IRL,Ireland,future,rcp26,SSP2,2100,mean,CDD,25
76,IRL,Ireland,future,rcp26,SSP2,2100,PopWeightAv,CDD,28
77,IRN,Iran (Islamic Republic of),future,rcp26,SSP2,2100,mean,CDD,1897
77,IRN,Iran (Islamic Republic of),future,rcp26,SSP2,2100,PopWeightAv,CDD,1510
78,IRQ,Iraq,future,rcp26,SSP2,2100,mean,CDD,2875
78,IRQ,Iraq,future,rcp26,SSP2,2100,PopWeightAv,CDD,3025
79,ISL,Iceland,future,rcp26,SSP2,2100,mean,CDD,0
79,ISL,Iceland,future,rcp26,SSP2,2100,PopWeightAv,CDD,0
80,ISR,Israel,future,rcp26,SSP2,2100,mean,CDD,1770
80,ISR,Israel,future,rcp26,SSP2,2100,PopWeightAv,CDD,1648
81,ITA,Italy,future,rcp26,SSP2,2100,mean,CDD,705
81,ITA,Italy,future,rcp26,SSP2,2100,PopWeightAv,CDD,796
82,JAM,Jamaica,future,rcp26,SSP2,2100,mean,CDD,2950
82,JAM,Jamaica,future,rcp26,SSP2,2100,PopWeightAv,CDD,2797
83,JOR,Jordan,future,rcp26,SSP2,2100,mean,CDD,1771
83,JOR,Jordan,future,rcp26,SSP2,2100,PopWeightAv,CDD,1583
84,JPN,Japan,future,rcp26,SSP2,2100,mean,CDD,733
84,JPN,Japan,future,rcp26,SSP2,2100,PopWeightAv,CDD,1061
85,KAZ,Kazakhstan,future,rcp26,SSP2,2100,mean,CDD,712
85,KAZ,Kazakhstan,future,rcp26,SSP2,2100,PopWeightAv,CDD,605
86,KEN,Kenya,future,rcp26,SSP2,2100,mean,CDD,2935
86,KEN,Kenya,future,rcp26,SSP2,2100,PopWeightAv,CDD,1459
87,KGZ,Kyrgyzstan,future,rcp26,SSP2,2100,mean,CDD,69
87,KGZ,Kyrgyzstan,future,rcp26,SSP2,2100,PopWeightAv,CDD,225
88,KHM,Cambodia,future,rcp26,SSP2,2100,mean,CDD,3805
88,KHM,Cambodia,future,rcp26,SSP2,2100,PopWeightAv,CDD,3950
89,KOR,Republic of Korea,future,rcp26,SSP2,2100,mean,CDD,824
89,KOR,Republic of Korea,future,rcp26,SSP2,2100,PopWeightAv,CDD,939
90,KWT,Kuwait,future,rcp26,SSP2,2100,mean,CDD,3829
90,KWT,Kuwait,future,rcp26,SSP2,2100,PopWeightAv,CDD,3902
91,LAO,Lao People's Dem. Republic,future,rcp26,SSP2,2100,mean,CDD,2601
91,LAO,Lao People's Dem. Republic,future,rcp26,SSP2,2100,PopWeightAv,CDD,2866
92,LBN,Lebanon,future,rcp26,SSP2,2100,mean,CDD,1040
92,LBN,Lebanon,future,rcp26,SSP2,2100,PopWeightAv,CDD,1045
93,LBR,Liberia,future,rcp26,SSP2,2100,mean,CDD,3158
93,LBR,Liberia,future,rcp26,SSP2,2100,PopWeightAv,CDD,3204
94,LBY,Libyan Arab Jamahiriya,future,rcp26,SSP2,2100,mean,CDD,2490
94,LBY,Libyan Arab Jamahiriya,future,rcp26,SSP2,2100,PopWeightAv,CDD,1951
95,LCA,St. Lucia,future,rcp26,SSP2,2100,mean,CDD,nan
95,LCA,St. Lucia,future,rcp26,SSP2,2100,PopWeightAv,CDD,nan
96,LKA,Sri Lanka,future,rcp26,SSP2,2100,mean,CDD,3701
96,LKA,Sri Lanka,future,rcp26,SSP2,2100,PopWeightAv,CDD,3426
97,LSO,Lesotho,future,rcp26,SSP2,2100,mean,CDD,212
97,LSO,Lesotho,future,rcp26,SSP2,2100,PopWeightAv,CDD,242
98,LTU,Lithuania,future,rcp26,SSP2,2100,mean,CDD,254
98,LTU,Lithuania,future,rcp26,SSP2,2100,PopWeightAv,CDD,258
99,LUX,Luxembourg,future,rcp26,SSP2,2100,mean,CDD,334
99,LUX,Luxembourg,future,rcp26,SSP2,2100,PopWeightAv,CDD,334
100,LVA,Latvia,future,rcp26,SSP2,2100,mean,CDD,209
100,LVA,Latvia,future,rcp26,SSP2,2100,PopWeightAv,CDD,221
101,MAC,Macau,future,rcp26,SSP2,2100,mean,CDD,nan
101,MAC,Macau,future,rcp26,SSP2,2100,PopWeightAv,CDD,nan
102,MAR,Morocco,future,rcp26,SSP2,2100,mean,CDD,1429
102,MAR,Morocco,future,rcp26,SSP2,2100,PopWeightAv,CDD,1145
103,MDA,Republic of Moldova,future,rcp26,SSP2,2100,mean,CDD,680
103,MDA,Republic of Moldova,future,rcp26,SSP2,2100,PopWeightAv,CDD,677
104,MDG,Madagascar,future,rcp26,SSP2,2100,mean,CDD,2027
104,MDG,Madagascar,future,rcp26,SSP2,2100,PopWeightAv,CDD,1540
105,MDV,Maldives,future,rcp26,SSP2,2100,mean,CDD,0
105,MDV,Maldives,future,rcp26,SSP2,2100,PopWeightAv,CDD,nan
106,MEX,Mexico,future,rcp26,SSP2,2100,mean,CDD,1902
106,MEX,Mexico,future,rcp26,SSP2,2100,PopWeightAv,CDD,1300
107,MKD,TFYR Macedonia,future,rcp26,SSP2,2100,mean,CDD,606
107,MKD,TFYR Macedonia,future,rcp26,SSP2,2100,PopWeightAv,CDD,575
108,MLI,Mali,future,rcp26,SSP2,2100,mean,CDD,4516
108,MLI,Mali,future,rcp26,SSP2,2100,PopWeightAv,CDD,4326
109,MLT,Malta,future,rcp26,SSP2,2100,mean,CDD,nan
109,MLT,Malta,future,rcp26,SSP2,2100,PopWeightAv,CDD,nan
110,MMR,Myanmar,future,rcp26,SSP2,2100,mean,CDD,2478
110,MMR,Myanmar,future,rcp26,SSP2,2100,PopWeightAv,CDD,3328
111,MNE,Montenegro,future,rcp26,SSP2,2100,mean,CDD,373
111,MNE,Montenegro,future,rcp26,SSP2,2100,PopWeightAv,CDD,381
112,MNG,Mongolia,future,rcp26,SSP2,2100,mean,CDD,242
112,MNG,Mongolia,future,rcp26,SSP2,2100,PopWeightAv,CDD,167
113,MOZ,Mozambique,future,rcp26,SSP2,2100,mean,CDD,2561
113,MOZ,Mozambique,future,rcp26,SSP2,2100,PopWeightAv,CDD,2546
114,MRT,Mauritania,future,rcp26,SSP2,2100,mean,CDD,4377
114,MRT,Mauritania,future,rcp26,SSP2,2100,PopWeightAv,CDD,4501
115,MUS,Mauritius,future,rcp26,SSP2,2100,mean,CDD,2263
115,MUS,Mauritius,future,rcp26,SSP2,2100,PopWeightAv,CDD,2263
116,MWI,Malawi,future,rcp26,SSP2,2100,mean,CDD,1905
116,MWI,Malawi,future,rcp26,SSP2,2100,PopWeightAv,CDD,1860
117,MYS,Malaysia,future,rcp26,SSP2,2100,mean,CDD,3074
117,MYS,Malaysia,future,rcp26,SSP2,2100,PopWeightAv,CDD,3305
118,NAM,Namibia,future,rcp26,SSP2,2100,mean,CDD,1586
118,NAM,Namibia,future,rcp26,SSP2,2100,PopWeightAv,CDD,1762
119,NCL,New Caledonia,future,rcp26,SSP2,2100,mean,CDD,1831
119,NCL,New Caledonia,future,rcp26,SSP2,2100,PopWeightAv,CDD,1801
120,NER,Niger,future,rcp26,SSP2,2100,mean,CDD,4113
120,NER,Niger,future,rcp26,SSP2,2100,PopWeightAv,CDD,4447
121,NGA,Nigeria,future,rcp26,SSP2,2100,mean,CDD,3780
121,NGA,Nigeria,future,rcp26,SSP2,2100,PopWeightAv,CDD,3723
122,NIC,Nicaragua,future,rcp26,SSP2,2100,mean,CDD,3077
122,NIC,Nicaragua,future,rcp26,SSP2,2100,PopWeightAv,CDD,3158
123,NLD,Netherlands,future,rcp26,SSP2,2100,mean,CDD,179
