regnum,ISO,NAME,tslice,rcp,ssp,year,stat,data,value
189,PRK,North Korea,future,rcp26,SSP3,2070,mean,CDD,251
189,PRK,North Korea,future,rcp26,SSP3,2070,PopWeightAv,CDD,401
1,ABW,Aruba,future,rcp26,SSP3,2080,mean,CDD,nan
1,ABW,Aruba,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
2,AFG,Afghanistan,future,rcp26,SSP3,2080,mean,CDD,1075
2,AFG,Afghanistan,future,rcp26,SSP3,2080,PopWeightAv,CDD,832
3,AGO,Angola,future,rcp26,SSP3,2080,mean,CDD,1249
3,AGO,Angola,future,rcp26,SSP3,2080,PopWeightAv,CDD,1129
4,ALB,Albania,future,rcp26,SSP3,2080,mean,CDD,442
4,ALB,Albania,future,rcp26,SSP3,2080,PopWeightAv,CDD,536
5,ARE,United Arab Emirates,future,rcp26,SSP3,2080,mean,CDD,3429
5,ARE,United Arab Emirates,future,rcp26,SSP3,2080,PopWeightAv,CDD,3350
6,ARG,Argentina,future,rcp26,SSP3,2080,mean,CDD,505
6,ARG,Argentina,future,rcp26,SSP3,2080,PopWeightAv,CDD,619
7,ARM,Armenia,future,rcp26,SSP3,2080,mean,CDD,168
7,ARM,Armenia,future,rcp26,SSP3,2080,PopWeightAv,CDD,200
8,AUS,Australia,future,rcp26,SSP3,2080,mean,CDD,1747
8,AUS,Australia,future,rcp26,SSP3,2080,PopWeightAv,CDD,477
9,AUT,Austria,future,rcp26,SSP3,2080,mean,CDD,126
9,AUT,Austria,future,rcp26,SSP3,2080,PopWeightAv,CDD,208
10,AZE,Azerbaijan,future,rcp26,SSP3,2080,mean,CDD,623
10,AZE,Azerbaijan,future,rcp26,SSP3,2080,PopWeightAv,CDD,707
11,BDI,Burundi,future,rcp26,SSP3,2080,mean,CDD,793
11,BDI,Burundi,future,rcp26,SSP3,2080,PopWeightAv,CDD,746
12,BEL,Belgium,future,rcp26,SSP3,2080,mean,CDD,145
12,BEL,Belgium,future,rcp26,SSP3,2080,PopWeightAv,CDD,142
13,BEN,Benin,future,rcp26,SSP3,2080,mean,CDD,3327
13,BEN,Benin,future,rcp26,SSP3,2080,PopWeightAv,CDD,3264
14,BFA,Burkina Faso,future,rcp26,SSP3,2080,mean,CDD,3643
14,BFA,Burkina Faso,future,rcp26,SSP3,2080,PopWeightAv,CDD,3628
15,BGD,Bangladesh,future,rcp26,SSP3,2080,mean,CDD,2633
15,BGD,Bangladesh,future,rcp26,SSP3,2080,PopWeightAv,CDD,2649
16,BGR,Bulgaria,future,rcp26,SSP3,2080,mean,CDD,428
16,BGR,Bulgaria,future,rcp26,SSP3,2080,PopWeightAv,CDD,430
17,BHR,Bahrain,future,rcp26,SSP3,2080,mean,CDD,nan
17,BHR,Bahrain,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
18,BHS,Bahamas,future,rcp26,SSP3,2080,mean,CDD,1980
18,BHS,Bahamas,future,rcp26,SSP3,2080,PopWeightAv,CDD,2309
19,BIH,Bosnia and Herzegovina,future,rcp26,SSP3,2080,mean,CDD,310
19,BIH,Bosnia and Herzegovina,future,rcp26,SSP3,2080,PopWeightAv,CDD,319
20,BLR,Belarus,future,rcp26,SSP3,2080,mean,CDD,159
20,BLR,Belarus,future,rcp26,SSP3,2080,PopWeightAv,CDD,162
21,BLZ,Belize,future,rcp26,SSP3,2080,mean,CDD,2449
21,BLZ,Belize,future,rcp26,SSP3,2080,PopWeightAv,CDD,2471
22,BOL,Bolivia,future,rcp26,SSP3,2080,mean,CDD,1656
22,BOL,Bolivia,future,rcp26,SSP3,2080,PopWeightAv,CDD,1535
23,BRA,Brazil,future,rcp26,SSP3,2080,mean,CDD,2485
23,BRA,Brazil,future,rcp26,SSP3,2080,PopWeightAv,CDD,1622
24,BRB,Barbados,future,rcp26,SSP3,2080,mean,CDD,nan
24,BRB,Barbados,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
25,BRN,Brunei Darussalam,future,rcp26,SSP3,2080,mean,CDD,2662
25,BRN,Brunei Darussalam,future,rcp26,SSP3,2080,PopWeightAv,CDD,2780
26,BTN,Bhutan,future,rcp26,SSP3,2080,mean,CDD,172
26,BTN,Bhutan,future,rcp26,SSP3,2080,PopWeightAv,CDD,1054
27,BWA,Botswana,future,rcp26,SSP3,2080,mean,CDD,1608
27,BWA,Botswana,future,rcp26,SSP3,2080,PopWeightAv,CDD,1443
28,CAF,Central African Republic,future,rcp26,SSP3,2080,mean,CDD,2517
28,CAF,Central African Republic,future,rcp26,SSP3,2080,PopWeightAv,CDD,2413
29,CAN,Canada,future,rcp26,SSP3,2080,mean,CDD,28
29,CAN,Canada,future,rcp26,SSP3,2080,PopWeightAv,CDD,177
30,CHE,Switzerland,future,rcp26,SSP3,2080,mean,CDD,66
30,CHE,Switzerland,future,rcp26,SSP3,2080,PopWeightAv,CDD,123
31,CHL,Chile,future,rcp26,SSP3,2080,mean,CDD,6
31,CHL,Chile,future,rcp26,SSP3,2080,PopWeightAv,CDD,29
32,CHN,China,future,rcp26,SSP3,2080,mean,CDD,450
32,CHN,China,future,rcp26,SSP3,2080,PopWeightAv,CDD,932
33,CIV,Cote d'Ivoire,future,rcp26,SSP3,2080,mean,CDD,2855
33,CIV,Cote d'Ivoire,future,rcp26,SSP3,2080,PopWeightAv,CDD,2852
34,CMR,Cameroon,future,rcp26,SSP3,2080,mean,CDD,2255
34,CMR,Cameroon,future,rcp26,SSP3,2080,PopWeightAv,CDD,2248
35,COD,Dem. Rep. of the Congo,future,rcp26,SSP3,2080,mean,CDD,2151
35,COD,Dem. Rep. of the Congo,future,rcp26,SSP3,2080,PopWeightAv,CDD,1925
36,COG,Congo,future,rcp26,SSP3,2080,mean,CDD,2256
36,COG,Congo,future,rcp26,SSP3,2080,PopWeightAv,CDD,2292
37,COL,Colombia,future,rcp26,SSP3,2080,mean,CDD,2241
37,COL,Colombia,future,rcp26,SSP3,2080,PopWeightAv,CDD,1724
38,COM,Comoros,future,rcp26,SSP3,2080,mean,CDD,1849
38,COM,Comoros,future,rcp26,SSP3,2080,PopWeightAv,CDD,1849
39,CPV,Cape Verde,future,rcp26,SSP3,2080,mean,CDD,nan
39,CPV,Cape Verde,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
40,CRI,Costa Rica,future,rcp26,SSP3,2080,mean,CDD,2129
40,CRI,Costa Rica,future,rcp26,SSP3,2080,PopWeightAv,CDD,1787
41,CUB,Cuba,future,rcp26,SSP3,2080,mean,CDD,2443
41,CUB,Cuba,future,rcp26,SSP3,2080,PopWeightAv,CDD,2432
42,CYP,Cyprus,future,rcp26,SSP3,2080,mean,CDD,1213
42,CYP,Cyprus,future,rcp26,SSP3,2080,PopWeightAv,CDD,1272
43,CZE,Czech Republic,future,rcp26,SSP3,2080,mean,CDD,171
43,CZE,Czech Republic,future,rcp26,SSP3,2080,PopWeightAv,CDD,184
44,DEU,Germany,future,rcp26,SSP3,2080,mean,CDD,156
44,DEU,Germany,future,rcp26,SSP3,2080,PopWeightAv,CDD,171
45,DJI,Djibouti,future,rcp26,SSP3,2080,mean,CDD,3543
45,DJI,Djibouti,future,rcp26,SSP3,2080,PopWeightAv,CDD,3438
46,DNK,Denmark,future,rcp26,SSP3,2080,mean,CDD,51
46,DNK,Denmark,future,rcp26,SSP3,2080,PopWeightAv,CDD,54
47,DOM,Dominican Republic,future,rcp26,SSP3,2080,mean,CDD,2040
47,DOM,Dominican Republic,future,rcp26,SSP3,2080,PopWeightAv,CDD,2049
48,DZA,Algeria,future,rcp26,SSP3,2080,mean,CDD,2487
48,DZA,Algeria,future,rcp26,SSP3,2080,PopWeightAv,CDD,1089
49,ECU,Ecuador,future,rcp26,SSP3,2080,mean,CDD,1468
49,ECU,Ecuador,future,rcp26,SSP3,2080,PopWeightAv,CDD,2125
50,EGY,Egypt,future,rcp26,SSP3,2080,mean,CDD,2130
50,EGY,Egypt,future,rcp26,SSP3,2080,PopWeightAv,CDD,1626
51,ERI,Eritrea,future,rcp26,SSP3,2080,mean,CDD,3009
51,ERI,Eritrea,future,rcp26,SSP3,2080,PopWeightAv,CDD,2043
52,ESP,Spain,future,rcp26,SSP3,2080,mean,CDD,513
52,ESP,Spain,future,rcp26,SSP3,2080,PopWeightAv,CDD,578
53,EST,Estonia,future,rcp26,SSP3,2080,mean,CDD,67
53,EST,Estonia,future,rcp26,SSP3,2080,PopWeightAv,CDD,65
54,ETH,Ethiopia,future,rcp26,SSP3,2080,mean,CDD,1724
54,ETH,Ethiopia,future,rcp26,SSP3,2080,PopWeightAv,CDD,743
55,FIN,Finland,future,rcp26,SSP3,2080,mean,CDD,29
55,FIN,Finland,future,rcp26,SSP3,2080,PopWeightAv,CDD,43
56,FJI,Fiji,future,rcp26,SSP3,2080,mean,CDD,1767
56,FJI,Fiji,future,rcp26,SSP3,2080,PopWeightAv,CDD,1598
57,FRA,France,future,rcp26,SSP3,2080,mean,CDD,241
57,FRA,France,future,rcp26,SSP3,2080,PopWeightAv,CDD,272
58,GAB,Gabon,future,rcp26,SSP3,2080,mean,CDD,2388
58,GAB,Gabon,future,rcp26,SSP3,2080,PopWeightAv,CDD,2507
59,GBR,United Kingdom,future,rcp26,SSP3,2080,mean,CDD,20
59,GBR,United Kingdom,future,rcp26,SSP3,2080,PopWeightAv,CDD,38
60,GEO,Georgia,future,rcp26,SSP3,2080,mean,CDD,190
60,GEO,Georgia,future,rcp26,SSP3,2080,PopWeightAv,CDD,293
61,GHA,Ghana,future,rcp26,SSP3,2080,mean,CDD,3228
61,GHA,Ghana,future,rcp26,SSP3,2080,PopWeightAv,CDD,3162
62,GIN,Guinea,future,rcp26,SSP3,2080,mean,CDD,2617
62,GIN,Guinea,future,rcp26,SSP3,2080,PopWeightAv,CDD,2526
63,GMB,Gambia,future,rcp26,SSP3,2080,mean,CDD,3245
63,GMB,Gambia,future,rcp26,SSP3,2080,PopWeightAv,CDD,3174
64,GNB,Guinea-Bissau,future,rcp26,SSP3,2080,mean,CDD,2990
64,GNB,Guinea-Bissau,future,rcp26,SSP3,2080,PopWeightAv,CDD,2994
65,GNQ,Equatorial Guinea,future,rcp26,SSP3,2080,mean,CDD,2059
65,GNQ,Equatorial Guinea,future,rcp26,SSP3,2080,PopWeightAv,CDD,2045
66,GRC,Greece,future,rcp26,SSP3,2080,mean,CDD,631
66,GRC,Greece,future,rcp26,SSP3,2080,PopWeightAv,CDD,715
67,GTM,Guatemala,future,rcp26,SSP3,2080,mean,CDD,1956
67,GTM,Guatemala,future,rcp26,SSP3,2080,PopWeightAv,CDD,1169
68,GUY,Guyana,future,rcp26,SSP3,2080,mean,CDD,2682
68,GUY,Guyana,future,rcp26,SSP3,2080,PopWeightAv,CDD,2889
69,HKG,"China, Hong Kong SAR",future,rcp26,SSP3,2080,mean,CDD,1970
69,HKG,"China, Hong Kong SAR",future,rcp26,SSP3,2080,PopWeightAv,CDD,1970
70,HND,Honduras,future,rcp26,SSP3,2080,mean,CDD,1930
70,HND,Honduras,future,rcp26,SSP3,2080,PopWeightAv,CDD,1659
71,HRV,Croatia,future,rcp26,SSP3,2080,mean,CDD,440
71,HRV,Croatia,future,rcp26,SSP3,2080,PopWeightAv,CDD,476
72,HTI,Haiti,future,rcp26,SSP3,2080,mean,CDD,2204
72,HTI,Haiti,future,rcp26,SSP3,2080,PopWeightAv,CDD,2253
73,HUN,Hungary,future,rcp26,SSP3,2080,mean,CDD,423
73,HUN,Hungary,future,rcp26,SSP3,2080,PopWeightAv,CDD,410
74,IDN,Indonesia,future,rcp26,SSP3,2080,mean,CDD,2575
74,IDN,Indonesia,future,rcp26,SSP3,2080,PopWeightAv,CDD,2771
75,IND,India,future,rcp26,SSP3,2080,mean,CDD,2565
75,IND,India,future,rcp26,SSP3,2080,PopWeightAv,CDD,2819
76,IRL,Ireland,future,rcp26,SSP3,2080,mean,CDD,4
76,IRL,Ireland,future,rcp26,SSP3,2080,PopWeightAv,CDD,4
77,IRN,Iran (Islamic Republic of),future,rcp26,SSP3,2080,mean,CDD,1523
77,IRN,Iran (Islamic Republic of),future,rcp26,SSP3,2080,PopWeightAv,CDD,1202
78,IRQ,Iraq,future,rcp26,SSP3,2080,mean,CDD,2474
78,IRQ,Iraq,future,rcp26,SSP3,2080,PopWeightAv,CDD,2601
79,ISL,Iceland,future,rcp26,SSP3,2080,mean,CDD,0
79,ISL,Iceland,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
80,ISR,Israel,future,rcp26,SSP3,2080,mean,CDD,1402
80,ISR,Israel,future,rcp26,SSP3,2080,PopWeightAv,CDD,1289
81,ITA,Italy,future,rcp26,SSP3,2080,mean,CDD,468
81,ITA,Italy,future,rcp26,SSP3,2080,PopWeightAv,CDD,527
82,JAM,Jamaica,future,rcp26,SSP3,2080,mean,CDD,2266
82,JAM,Jamaica,future,rcp26,SSP3,2080,PopWeightAv,CDD,2112
83,JOR,Jordan,future,rcp26,SSP3,2080,mean,CDD,1414
83,JOR,Jordan,future,rcp26,SSP3,2080,PopWeightAv,CDD,1251
84,JPN,Japan,future,rcp26,SSP3,2080,mean,CDD,459
84,JPN,Japan,future,rcp26,SSP3,2080,PopWeightAv,CDD,672
85,KAZ,Kazakhstan,future,rcp26,SSP3,2080,mean,CDD,510
85,KAZ,Kazakhstan,future,rcp26,SSP3,2080,PopWeightAv,CDD,439
86,KEN,Kenya,future,rcp26,SSP3,2080,mean,CDD,2363
86,KEN,Kenya,future,rcp26,SSP3,2080,PopWeightAv,CDD,1030
87,KGZ,Kyrgyzstan,future,rcp26,SSP3,2080,mean,CDD,44
87,KGZ,Kyrgyzstan,future,rcp26,SSP3,2080,PopWeightAv,CDD,161
88,KHM,Cambodia,future,rcp26,SSP3,2080,mean,CDD,3118
88,KHM,Cambodia,future,rcp26,SSP3,2080,PopWeightAv,CDD,3269
89,KOR,Republic of Korea,future,rcp26,SSP3,2080,mean,CDD,527
89,KOR,Republic of Korea,future,rcp26,SSP3,2080,PopWeightAv,CDD,617
90,KWT,Kuwait,future,rcp26,SSP3,2080,mean,CDD,3324
90,KWT,Kuwait,future,rcp26,SSP3,2080,PopWeightAv,CDD,3382
91,LAO,Lao People's Dem. Republic,future,rcp26,SSP3,2080,mean,CDD,1984
91,LAO,Lao People's Dem. Republic,future,rcp26,SSP3,2080,PopWeightAv,CDD,2221
92,LBN,Lebanon,future,rcp26,SSP3,2080,mean,CDD,749
92,LBN,Lebanon,future,rcp26,SSP3,2080,PopWeightAv,CDD,739
93,LBR,Liberia,future,rcp26,SSP3,2080,mean,CDD,2461
93,LBR,Liberia,future,rcp26,SSP3,2080,PopWeightAv,CDD,2503
94,LBY,Libyan Arab Jamahiriya,future,rcp26,SSP3,2080,mean,CDD,2082
94,LBY,Libyan Arab Jamahiriya,future,rcp26,SSP3,2080,PopWeightAv,CDD,1545
95,LCA,St. Lucia,future,rcp26,SSP3,2080,mean,CDD,nan
95,LCA,St. Lucia,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
96,LKA,Sri Lanka,future,rcp26,SSP3,2080,mean,CDD,2984
96,LKA,Sri Lanka,future,rcp26,SSP3,2080,PopWeightAv,CDD,2708
97,LSO,Lesotho,future,rcp26,SSP3,2080,mean,CDD,82
97,LSO,Lesotho,future,rcp26,SSP3,2080,PopWeightAv,CDD,100
98,LTU,Lithuania,future,rcp26,SSP3,2080,mean,CDD,112
98,LTU,Lithuania,future,rcp26,SSP3,2080,PopWeightAv,CDD,113
99,LUX,Luxembourg,future,rcp26,SSP3,2080,mean,CDD,181
99,LUX,Luxembourg,future,rcp26,SSP3,2080,PopWeightAv,CDD,181
100,LVA,Latvia,future,rcp26,SSP3,2080,mean,CDD,85
100,LVA,Latvia,future,rcp26,SSP3,2080,PopWeightAv,CDD,90
101,MAC,Macau,future,rcp26,SSP3,2080,mean,CDD,nan
101,MAC,Macau,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
102,MAR,Morocco,future,rcp26,SSP3,2080,mean,CDD,1097
102,MAR,Morocco,future,rcp26,SSP3,2080,PopWeightAv,CDD,833
103,MDA,Republic of Moldova,future,rcp26,SSP3,2080,mean,CDD,392
103,MDA,Republic of Moldova,future,rcp26,SSP3,2080,PopWeightAv,CDD,391
104,MDG,Madagascar,future,rcp26,SSP3,2080,mean,CDD,1350
104,MDG,Madagascar,future,rcp26,SSP3,2080,PopWeightAv,CDD,966
105,MDV,Maldives,future,rcp26,SSP3,2080,mean,CDD,0
105,MDV,Maldives,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
106,MEX,Mexico,future,rcp26,SSP3,2080,mean,CDD,1438
106,MEX,Mexico,future,rcp26,SSP3,2080,PopWeightAv,CDD,949
107,MKD,TFYR Macedonia,future,rcp26,SSP3,2080,mean,CDD,373
107,MKD,TFYR Macedonia,future,rcp26,SSP3,2080,PopWeightAv,CDD,351
108,MLI,Mali,future,rcp26,SSP3,2080,mean,CDD,3854
108,MLI,Mali,future,rcp26,SSP3,2080,PopWeightAv,CDD,3627
109,MLT,Malta,future,rcp26,SSP3,2080,mean,CDD,nan
109,MLT,Malta,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
110,MMR,Myanmar,future,rcp26,SSP3,2080,mean,CDD,1897
110,MMR,Myanmar,future,rcp26,SSP3,2080,PopWeightAv,CDD,2630
111,MNE,Montenegro,future,rcp26,SSP3,2080,mean,CDD,212
111,MNE,Montenegro,future,rcp26,SSP3,2080,PopWeightAv,CDD,215
112,MNG,Mongolia,future,rcp26,SSP3,2080,mean,CDD,143
112,MNG,Mongolia,future,rcp26,SSP3,2080,PopWeightAv,CDD,85
113,MOZ,Mozambique,future,rcp26,SSP3,2080,mean,CDD,1858
113,MOZ,Mozambique,future,rcp26,SSP3,2080,PopWeightAv,CDD,1835
114,MRT,Mauritania,future,rcp26,SSP3,2080,mean,CDD,3717
114,MRT,Mauritania,future,rcp26,SSP3,2080,PopWeightAv,CDD,3773
115,MUS,Mauritius,future,rcp26,SSP3,2080,mean,CDD,1503
115,MUS,Mauritius,future,rcp26,SSP3,2080,PopWeightAv,CDD,1503
116,MWI,Malawi,future,rcp26,SSP3,2080,mean,CDD,1269
116,MWI,Malawi,future,rcp26,SSP3,2080,PopWeightAv,CDD,1234
117,MYS,Malaysia,future,rcp26,SSP3,2080,mean,CDD,2371
117,MYS,Malaysia,future,rcp26,SSP3,2080,PopWeightAv,CDD,2599
118,NAM,Namibia,future,rcp26,SSP3,2080,mean,CDD,1119
118,NAM,Namibia,future,rcp26,SSP3,2080,PopWeightAv,CDD,1306
119,NCL,New Caledonia,future,rcp26,SSP3,2080,mean,CDD,1154
119,NCL,New Caledonia,future,rcp26,SSP3,2080,PopWeightAv,CDD,1123
120,NER,Niger,future,rcp26,SSP3,2080,mean,CDD,3544
120,NER,Niger,future,rcp26,SSP3,2080,PopWeightAv,CDD,3836
121,NGA,Nigeria,future,rcp26,SSP3,2080,mean,CDD,3128
121,NGA,Nigeria,future,rcp26,SSP3,2080,PopWeightAv,CDD,3064
122,NIC,Nicaragua,future,rcp26,SSP3,2080,mean,CDD,2291
122,NIC,Nicaragua,future,rcp26,SSP3,2080,PopWeightAv,CDD,2326
123,NLD,Netherlands,future,rcp26,SSP3,2080,mean,CDD,77
123,NLD,Netherlands,future,rcp26,SSP3,2080,PopWeightAv,CDD,86
124,NOR,Norway,future,rcp26,SSP3,2080,mean,CDD,6
124,NOR,Norway,future,rcp26,SSP3,2080,PopWeightAv,CDD,20
125,NPL,Nepal,future,rcp26,SSP3,2080,mean,CDD,733
125,NPL,Nepal,future,rcp26,SSP3,2080,PopWeightAv,CDD,1622
126,NZL,New Zealand,future,rcp26,SSP3,2080,mean,CDD,13
126,NZL,New Zealand,future,rcp26,SSP3,2080,PopWeightAv,CDD,50
127,OMN,Oman,future,rcp26,SSP3,2080,mean,CDD,2747
127,OMN,Oman,future,rcp26,SSP3,2080,PopWeightAv,CDD,2704
128,PAK,Pakistan,future,rcp26,SSP3,2080,mean,CDD,2123
128,PAK,Pakistan,future,rcp26,SSP3,2080,PopWeightAv,CDD,2679
129,PAN,Panama,future,rcp26,SSP3,2080,mean,CDD,2244
129,PAN,Panama,future,rcp26,SSP3,2080,PopWeightAv,CDD,2316
130,PER,Peru,future,rcp26,SSP3,2080,mean,CDD,1382
130,PER,Peru,future,rcp26,SSP3,2080,PopWeightAv,CDD,977
131,PHL,Philippines,future,rcp26,SSP3,2080,mean,CDD,2423
131,PHL,Philippines,future,rcp26,SSP3,2080,PopWeightAv,CDD,2601
132,PNG,Papua New Guinea,future,rcp26,SSP3,2080,mean,CDD,2253
132,PNG,Papua New Guinea,future,rcp26,SSP3,2080,PopWeightAv,CDD,1860
133,POL,Poland,future,rcp26,SSP3,2080,mean,CDD,168
133,POL,Poland,future,rcp26,SSP3,2080,PopWeightAv,CDD,172
134,PRI,Puerto Rico,future,rcp26,SSP3,2080,mean,CDD,2032
134,PRI,Puerto Rico,future,rcp26,SSP3,2080,PopWeightAv,CDD,1945
135,PRT,Portugal,future,rcp26,SSP3,2080,mean,CDD,431
135,PRT,Portugal,future,rcp26,SSP3,2080,PopWeightAv,CDD,376
136,PRY,Paraguay,future,rcp26,SSP3,2080,mean,CDD,1992
136,PRY,Paraguay,future,rcp26,SSP3,2080,PopWeightAv,CDD,1591
137,PSE,Occupied Palestinian Terr.,future,rcp26,SSP3,2080,mean,CDD,1253
137,PSE,Occupied Palestinian Terr.,future,rcp26,SSP3,2080,PopWeightAv,CDD,1257
138,PYF,French Polynesia,future,rcp26,SSP3,2080,mean,CDD,496
138,PYF,French Polynesia,future,rcp26,SSP3,2080,PopWeightAv,CDD,993
139,QAT,Qatar,future,rcp26,SSP3,2080,mean,CDD,3552
139,QAT,Qatar,future,rcp26,SSP3,2080,PopWeightAv,CDD,3576
140,ROU,Romania,future,rcp26,SSP3,2080,mean,CDD,343
140,ROU,Romania,future,rcp26,SSP3,2080,PopWeightAv,CDD,399
141,RUS,Russian Federation,future,rcp26,SSP3,2080,mean,CDD,63
141,RUS,Russian Federation,future,rcp26,SSP3,2080,PopWeightAv,CDD,190
142,RWA,Rwanda,future,rcp26,SSP3,2080,mean,CDD,445
142,RWA,Rwanda,future,rcp26,SSP3,2080,PopWeightAv,CDD,392
143,SAU,Saudi Arabia,future,rcp26,SSP3,2080,mean,CDD,2918
143,SAU,Saudi Arabia,future,rcp26,SSP3,2080,PopWeightAv,CDD,2893
144,SDN,Sudan,future,rcp26,SSP3,2080,mean,CDD,3537
144,SDN,Sudan,future,rcp26,SSP3,2080,PopWeightAv,CDD,3831
145,SEN,Senegal,future,rcp26,SSP3,2080,mean,CDD,3550
145,SEN,Senegal,future,rcp26,SSP3,2080,PopWeightAv,CDD,3141
146,SGP,Singapore,future,rcp26,SSP3,2080,mean,CDD,nan
146,SGP,Singapore,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
147,SLB,Solomon Islands,future,rcp26,SSP3,2080,mean,CDD,2432
147,SLB,Solomon Islands,future,rcp26,SSP3,2080,PopWeightAv,CDD,2423
148,SLE,Sierra Leone,future,rcp26,SSP3,2080,mean,CDD,2773
148,SLE,Sierra Leone,future,rcp26,SSP3,2080,PopWeightAv,CDD,2796
149,SLV,El Salvador,future,rcp26,SSP3,2080,mean,CDD,2370
149,SLV,El Salvador,future,rcp26,SSP3,2080,PopWeightAv,CDD,2218
150,SOM,Somalia,future,rcp26,SSP3,2080,mean,CDD,3046
150,SOM,Somalia,future,rcp26,SSP3,2080,PopWeightAv,CDD,3080
151,SRB,Serbia,future,rcp26,SSP3,2080,mean,CDD,472
151,SRB,Serbia,future,rcp26,SSP3,2080,PopWeightAv,CDD,471
152,STP,Sao Tome and Principe,future,rcp26,SSP3,2080,mean,CDD,nan
152,STP,Sao Tome and Principe,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
153,SUR,Suriname,future,rcp26,SSP3,2080,mean,CDD,2736
153,SUR,Suriname,future,rcp26,SSP3,2080,PopWeightAv,CDD,2958
154,SVK,Slovakia,future,rcp26,SSP3,2080,mean,CDD,191
154,SVK,Slovakia,future,rcp26,SSP3,2080,PopWeightAv,CDD,213
155,SVN,Slovenia,future,rcp26,SSP3,2080,mean,CDD,213
155,SVN,Slovenia,future,rcp26,SSP3,2080,PopWeightAv,CDD,276
156,SWE,Sweden,future,rcp26,SSP3,2080,mean,CDD,17
156,SWE,Sweden,future,rcp26,SSP3,2080,PopWeightAv,CDD,40
157,SWZ,Swaziland,future,rcp26,SSP3,2080,mean,CDD,1044
157,SWZ,Swaziland,future,rcp26,SSP3,2080,PopWeightAv,CDD,965
158,SYR,Syrian Arab Republic,future,rcp26,SSP3,2080,mean,CDD,1511
158,SYR,Syrian Arab Republic,future,rcp26,SSP3,2080,PopWeightAv,CDD,1454
159,TCD,Chad,future,rcp26,SSP3,2080,mean,CDD,3343
159,TCD,Chad,future,rcp26,SSP3,2080,PopWeightAv,CDD,3471
160,TGO,Togo,future,rcp26,SSP3,2080,mean,CDD,3071
160,TGO,Togo,future,rcp26,SSP3,2080,PopWeightAv,CDD,3056
161,THA,Thailand,future,rcp26,SSP3,2080,mean,CDD,2882
161,THA,Thailand,future,rcp26,SSP3,2080,PopWeightAv,CDD,3173
162,TJK,Tajikistan,future,rcp26,SSP3,2080,mean,CDD,231
162,TJK,Tajikistan,future,rcp26,SSP3,2080,PopWeightAv,CDD,697
163,TKM,Turkmenistan,future,rcp26,SSP3,2080,mean,CDD,1336
163,TKM,Turkmenistan,future,rcp26,SSP3,2080,PopWeightAv,CDD,1342
164,TLS,East Timor,future,rcp26,SSP3,2080,mean,CDD,2246
164,TLS,East Timor,future,rcp26,SSP3,2080,PopWeightAv,CDD,2203
165,TON,Tonga,future,rcp26,SSP3,2080,mean,CDD,nan
165,TON,Tonga,future,rcp26,SSP3,2080,PopWeightAv,CDD,nan
166,TTO,Trinidad and Tobago,future,rcp26,SSP3,2080,mean,CDD,2692
166,TTO,Trinidad and Tobago,future,rcp26,SSP3,2080,PopWeightAv,CDD,2696
167,TUN,Tunisia,future,rcp26,SSP3,2080,mean,CDD,1642
167,TUN,Tunisia,future,rcp26,SSP3,2080,PopWeightAv,CDD,1336
168,TUR,Turkey,future,rcp26,SSP3,2080,mean,CDD,463
168,TUR,Turkey,future,rcp26,SSP3,2080,PopWeightAv,CDD,564
169,TWN,Taiwan,future,rcp26,SSP3,2080,mean,CDD,995
169,TWN,Taiwan,future,rcp26,SSP3,2080,PopWeightAv,CDD,1330
170,TZA,United Republic of Tanzania,future,rcp26,SSP3,2080,mean,CDD,1407
170,TZA,United Republic of Tanzania,future,rcp26,SSP3,2080,PopWeightAv,CDD,1376
171,UGA,Uganda,future,rcp26,SSP3,2080,mean,CDD,1758
171,UGA,Uganda,future,rcp26,SSP3,2080,PopWeightAv,CDD,1558
172,UKR,Ukraine,future,rcp26,SSP3,2080,mean,CDD,290
172,UKR,Ukraine,future,rcp26,SSP3,2080,PopWeightAv,CDD,300
173,URY,Uruguay,future,rcp26,SSP3,2080,mean,CDD,514
173,URY,Uruguay,future,rcp26,SSP3,2080,PopWeightAv,CDD,390
174,USA,United States of America,future,rcp26,SSP3,2080,mean,CDD,470
174,USA,United States of America,future,rcp26,SSP3,2080,PopWeightAv,CDD,767
175,UZB,Uzbekistan,future,rcp26,SSP3,2080,mean,CDD,1017
175,UZB,Uzbekistan,future,rcp26,SSP3,2080,PopWeightAv,CDD,955
176,VCT,Saint Vincent and the Grenadines,future,rcp26,SSP3,2080,mean,CDD,3108
176,VCT,Saint Vincent and the Grenadines,future,rcp26,SSP3,2080,PopWeightAv,CDD,3108
177,VEN,Venezuela,future,rcp26,SSP3,2080,mean,CDD,2527
